num_samples,L
77800000,-119.431013443,-121.471946716
77850000,-119.44553952,-121.561149597
77900000,-119.424560684,-121.569587708
77950000,-119.450472855,-121.592712402
78000000,-119.415430023,-121.468452454
78050000,-119.433136063,-121.450996399
78100000,-119.40575499,-121.58216095
78150000,-119.427281265,-121.546424866
78200000,-119.43587886,-121.539451599
78250000,-119.423364059,-121.514190674
78300000,-119.420770645,-121.569602966
78350000,-119.429002304,-121.516563416
78400000,-119.416066345,-121.531898499
78450000,-119.401639282,-121.530097961
78500000,-119.407993668,-121.501976013
78550000,-119.414080841,-121.526672363
78600000,-119.403466965,-121.541473389
78650000,-119.413624878,-121.542900085
78700000,-119.397549255,-121.532325745
78750000,-119.392356628,-121.55342865
78800000,-119.404952148,-121.553848267
78850000,-119.378978302,-121.536148071
78900000,-119.374465958,-121.578971863
78950000,-119.378589447,-121.605560303
79000000,-119.398908875,-121.592140198
79050000,-119.39947757,-121.557571411
79100000,-119.393900833,-121.526535034
79150000,-119.396546402,-121.483451843
79200000,-119.390024582,-121.536628723
79250000,-119.395536697,-121.59236145
79300000,-119.36678714,-121.573150635
79350000,-119.370090744,-121.526885986
79400000,-119.374348312,-121.572998047
79450000,-119.373949722,-121.503799438
79500000,-119.35260788,-121.523025513
79550000,-119.368645447,-121.48110199
79600000,-119.360354889,-121.558509827
79650000,-119.366848541,-121.510627747
79700000,-119.368984329,-121.54385376
79750000,-119.338587143,-121.496635437
79800000,-119.336864853,-121.467964172
79850000,-119.354643311,-121.539489746
79900000,-119.361052826,-121.54221344
79950000,-119.353463898,-121.582878113
80000000,-119.358389435,-121.51007843
80050000,-119.341058731,-121.549263
80100000,-119.353877441,-121.561462402
80150000,-119.332991592,-121.495651245
80200000,-119.348207611,-121.469177246
80250000,-119.352857117,-121.487373352
80300000,-119.343168106,-121.485786438
80350000,-119.344184265,-121.485450745
80400000,-119.346305618,-121.519973755
80450000,-119.327118607,-121.489372253
80500000,-119.330198929,-121.517997742
80550000,-119.32865773,-121.51574707
80600000,-119.305074265,-121.561775208
80650000,-119.314879562,-121.529571533
80700000,-119.334014999,-121.512649536
80750000,-119.311473694,-121.45249939
80800000,-119.323588867,-121.526397705
80850000,-119.314682648,-121.546722412
80900000,-119.316109436,-121.489776611
80950000,-119.309598038,-121.494338989
81000000,-119.298833603,-121.468711853
81050000,-119.305708496,-121.494140625
81100000,-119.319989365,-121.53730011
81150000,-119.29793132,-121.578071594
81200000,-119.294429001,-121.55304718
81250000,-119.294372665,-121.477752686
81300000,-119.29135257,-121.465484619
81350000,-119.296740814,-121.438453674
81400000,-119.307125305,-121.395874023
81450000,-119.301805344,-121.490837097
81500000,-119.281068359,-121.510650635
81550000,-119.282570541,-121.446037292
81600000,-119.295296494,-121.494148254
81650000,-119.286548248,-121.470825195
81700000,-119.272630447,-121.50932312
81750000,-119.266461975,-121.459098816
81800000,-119.28694278,-121.493751526
81850000,-119.29103479,-121.494277954
81900000,-119.270650085,-121.501914978
81950000,-119.271993866,-121.469337463
82000000,-119.263695419,-121.441474915
82050000,-119.271097565,-121.526359558
82100000,-119.285872574,-121.532096863
82150000,-119.254458649,-121.506690979
82200000,-119.269237015,-121.569503784
82250000,-119.246756699,-121.471710205
82300000,-119.247654694,-121.476928711
82350000,-119.24794278,-121.506858826
82400000,-119.257802765,-121.450462341
82450000,-119.241018723,-121.47744751
82500000,-119.263816284,-121.463096619
82550000,-119.249138855,-121.494522095
82600000,-119.242503281,-121.493049622
82650000,-119.26386171,-121.50617218
82700000,-119.250271881,-121.483474731
82750000,-119.239362915,-121.445877075
82800000,-119.238836975,-121.467071533
82850000,-119.232781921,-121.459259033
82900000,-119.244737534,-121.514137268
82950000,-119.233840073,-121.474021912
83000000,-119.217491653,-121.500473022
83050000,-119.236908249,-121.404678345
83100000,-119.22531398,-121.464546204
83150000,-119.227643341,-121.418815613
83200000,-119.216200424,-121.467498779
83250000,-119.23322699,-121.52167511
83300000,-119.218105408,-121.469421387
83350000,-119.219459152,-121.477897644
83400000,-119.203705338,-121.416397095
83450000,-119.212740158,-121.497451782
83500000,-119.222398224,-121.44090271
83550000,-119.209301559,-121.447624207
83600000,-119.192940933,-121.496803284
83650000,-119.208345779,-121.426002502
83700000,-119.203520599,-121.478271484
83750000,-119.209097885,-121.495628357
83800000,-119.185557617,-121.457878113
83850000,-119.207239731,-121.499900818
83900000,-119.1871082,-121.476196289
83950000,-119.201182144,-121.498077393
84000000,-119.199295807,-121.416389465
84050000,-119.188044937,-121.452514648
84100000,-119.200275391,-121.448173523
84150000,-119.17461937,-121.453399658
84200000,-119.193400009,-121.414352417
84250000,-119.171439041,-121.498550415
84300000,-119.188079987,-121.435401917
84350000,-119.186127243,-121.467208862
84400000,-119.185661331,-121.394012451
84450000,-119.180948654,-121.407325745
84500000,-119.17833577,-121.476875305
84550000,-119.175543045,-121.459663391
84600000,-119.159152664,-121.514640808
84650000,-119.192100327,-121.471298218
84700000,-119.171011627,-121.52117157
84750000,-119.163068787,-121.42943573
84800000,-119.173295074,-121.448051453
84850000,-119.149357803,-121.44002533
84900000,-119.168009277,-121.461509705
84950000,-119.171773834,-121.377548218
85000000,-119.165387756,-121.48815155
85050000,-119.144451553,-121.463851929
85100000,-119.14927951,-121.422149658
85150000,-119.147614105,-121.415138245
85200000,-119.13187738,-121.416122437
85250000,-119.156433792,-121.461128235
85300000,-119.14205188,-121.424621582
85350000,-119.141034149,-121.43724823
85400000,-119.14821666,-121.475013733
85450000,-119.142823059,-121.487876892
85500000,-119.135497604,-121.44707489
85550000,-119.141402115,-121.457801819
85600000,-119.12861882,-121.420173645
85650000,-119.129608597,-121.433403015
85700000,-119.112411072,-121.406524658
85750000,-119.118956848,-121.406227112
85800000,-119.135776337,-121.380523682
85850000,-119.122693176,-121.454177856
85900000,-119.12831102,-121.462028503
85950000,-119.123435257,-121.401359558
86000000,-119.131123383,-121.429077148
86050000,-119.122974304,-121.451721191
86100000,-119.123120255,-121.457496643
86150000,-119.090791611,-121.423400879
86200000,-119.096846222,-121.471153259
86250000,-119.101128601,-121.468101501
86300000,-119.104369049,-121.406997681
86350000,-119.089374832,-121.368522644
86400000,-119.125648087,-121.417999268
86450000,-119.109442383,-121.423149109
86500000,-119.113045425,-121.407684326
86550000,-119.095431732,-121.435028076
86600000,-119.096804459,-121.40448761
86650000,-119.103112167,-121.419090271
86700000,-119.086480301,-121.423339844
86750000,-119.106861679,-121.412101746
86800000,-119.112389587,-121.396240234
86850000,-119.090203308,-121.462585449
86900000,-119.086079391,-121.459922791
86950000,-119.086727341,-121.467399597
87000000,-119.090723343,-121.455863953
87050000,-119.081512314,-121.49206543
87100000,-119.058239044,-121.437072754
87150000,-119.07845488,-121.406471252
87200000,-119.088862045,-121.359977722
87250000,-119.08306282,-121.458374023
87300000,-119.073213654,-121.373878479
87350000,-119.076600143,-121.433021545
87400000,-119.062906677,-121.410301208
87450000,-119.054818008,-121.404510498
87500000,-119.077060226,-121.535484314
87550000,-119.048237823,-121.42804718
87600000,-119.054203888,-121.370559692
87650000,-119.040518494,-121.403198242
87700000,-119.065413742,-121.36579895
87750000,-119.062497452,-121.433448792
87800000,-119.048339462,-121.399024963
87850000,-119.04955658,-121.381362915
87900000,-119.055767075,-121.43787384
87950000,-119.055823959,-121.343223572
88000000,-119.04014209,-121.428001404
88050000,-119.038777283,-121.36239624
88100000,-119.026111679,-121.376449585
88150000,-119.026210968,-121.390365601
88200000,-119.056704636,-121.392997742
88250000,-119.043152344,-121.39616394
88300000,-119.026931,-121.368461609
88350000,-119.019106018,-121.431777954
88400000,-119.037530411,-121.368499756
88450000,-119.033495728,-121.394927979
88500000,-119.022666077,-121.40625
88550000,-119.028812332,-121.386672974
88600000,-119.0187733,-121.431365967
88650000,-119.03652449,-121.363250732
88700000,-119.010493729,-121.362098694
88750000,-119.037025085,-121.427101135
88800000,-119.039433197,-121.403236389
88850000,-119.024367218,-121.407661438
88900000,-119.021924606,-121.373077393
88950000,-119.012582291,-121.455551147
89000000,-119.002397202,-121.433525085
89050000,-119.007988892,-121.419174194
89100000,-119.001938324,-121.374801636
89150000,-118.999578842,-121.396125793
89200000,-119.010755066,-121.38243866
89250000,-118.996373108,-121.443878174
89300000,-119.009368546,-121.400390625
89350000,-119.001275879,-121.371612549
89400000,-119.006772308,-121.332763672
89450000,-118.989859421,-121.401199341
89500000,-119.010702591,-121.375740051
89550000,-118.983910995,-121.363998413
89600000,-118.991883392,-121.426696777
89650000,-118.9862659,-121.374702454
89700000,-118.997514771,-121.398902893
89750000,-118.977708893,-121.362312317
89800000,-118.99294812,-121.36932373
89850000,-118.976480972,-121.360671997
89900000,-118.986231339,-121.480773926
89950000,-118.975658051,-121.388198853
90000000,-118.968370544,-121.412246704
90050000,-118.957125046,-121.398139954
90100000,-118.973788223,-121.366073608
90150000,-118.959553986,-121.330497742
90200000,-118.978964142,-121.35736084
90250000,-118.98962587,-121.356498718
90300000,-118.973626266,-121.369827271
90350000,-118.961634964,-121.380500793
90400000,-118.956165802,-121.31653595
90450000,-118.951841721,-121.351226807
90500000,-118.950098557,-121.390296936
90550000,-118.965488052,-121.338012695
90600000,-118.96481749,-121.35307312
90650000,-118.950666916,-121.343925476
90700000,-118.956541962,-121.407997131
90750000,-118.951735092,-121.361221313
90800000,-118.945933792,-121.384613037
90850000,-118.947542984,-121.369163513
90900000,-118.938009186,-121.399848938
90950000,-118.928930466,-121.361175537
91000000,-118.937371658,-121.350784302
91050000,-118.922442291,-121.317276001
91100000,-118.935671097,-121.387374878
91150000,-118.939495636,-121.339584351
91200000,-118.932582321,-121.372665405
91250000,-118.946658737,-121.366950989
91300000,-118.924971695,-121.334976196
91350000,-118.922065186,-121.319221497
91400000,-118.941024231,-121.407272339
91450000,-118.922145493,-121.394897461
91500000,-118.917701385,-121.351898193
91550000,-118.915754074,-121.322990417
91600000,-118.921481583,-121.360527039
91650000,-118.913899673,-121.316390991
91700000,-118.916672592,-121.343849182
91750000,-118.919159622,-121.313621521
91800000,-118.922246948,-121.350975037
91850000,-118.907940628,-121.335990906
91900000,-118.91138118,-121.3097229
91950000,-118.920181091,-121.310600281
92000000,-118.900216309,-121.318847656
92050000,-118.905254654,-121.333648682
92100000,-118.903181549,-121.371910095
92150000,-118.908299316,-121.392974854
92200000,-118.889872406,-121.392578125
92250000,-118.900965286,-121.34715271
92300000,-118.899055542,-121.381973267
92350000,-118.899224701,-121.370536804
92400000,-118.890333084,-121.329399109
92450000,-118.878047119,-121.328796387
92500000,-118.900911972,-121.333084106
92550000,-118.879364532,-121.341949463
92600000,-118.886402176,-121.348876953
92650000,-118.892210999,-121.373046875
92700000,-118.882670807,-121.355476379
92750000,-118.875863037,-121.336135864
92800000,-118.892155579,-121.332450867
92850000,-118.864966263,-121.347137451
92900000,-118.875936111,-121.362472534
92950000,-118.873504486,-121.39806366
93000000,-118.868512192,-121.302398682
93050000,-118.872242996,-121.285476685
93100000,-118.860716553,-121.328575134
93150000,-118.856993423,-121.30619812
93200000,-118.872709351,-121.313262939
93250000,-118.873578247,-121.336997986
93300000,-118.845928253,-121.301673889
93350000,-118.86063063,-121.297477722
93400000,-118.855757217,-121.383239746
93450000,-118.863503952,-121.366653442
93500000,-118.857370911,-121.337753296
93550000,-118.854786713,-121.303825378
93600000,-118.846063141,-121.371002197
93650000,-118.842637787,-121.274711609
93700000,-118.854095947,-121.362350464
93750000,-118.844175858,-121.304000854
93800000,-118.855325623,-121.347709656
93850000,-118.853699921,-121.355239868
93900000,-118.842390656,-121.383590698
93950000,-118.843611984,-121.373847961
94000000,-118.838500473,-121.27722168
94050000,-118.841934097,-121.295578003
94100000,-118.846827469,-121.322799683
94150000,-118.840050507,-121.272590637
94200000,-118.825198029,-121.250640869
94250000,-118.827857864,-121.344810486
94300000,-118.81508046,-121.311523438
94350000,-118.827303131,-121.388473511
94400000,-118.820895798,-121.281990051
94450000,-118.82905571,-121.320198059
94500000,-118.817131027,-121.37852478
94550000,-118.816496399,-121.290527344
94600000,-118.820523178,-121.366401672
94650000,-118.806685547,-121.299324036
94700000,-118.803309814,-121.314086914
94750000,-118.80663324,-121.305923462
94800000,-118.827304291,-121.362876892
94850000,-118.816751617,-121.364051819
94900000,-118.811930252,-121.359924316
94950000,-118.806889267,-121.318824768
95000000,-118.811155426,-121.336524963
95050000,-118.810467407,-121.28730011
95100000,-118.819586151,-121.283424377
95150000,-118.795822983,-121.30657196
95200000,-118.779024918,-121.245796204
95250000,-118.797472244,-121.288223267
95300000,-118.797938568,-121.351699829
95350000,-118.796130432,-121.316673279
95400000,-118.786349457,-121.321487427
95450000,-118.785350739,-121.230140686
95500000,-118.794593628,-121.325675964
95550000,-118.802106689,-121.322914124
95600000,-118.781611481,-121.321746826
95650000,-118.783413437,-121.323577881
95700000,-118.805225891,-121.277862549
95750000,-118.778278244,-121.26537323
95800000,-118.795363083,-121.320487976
95850000,-118.784647491,-121.308547974
95900000,-118.769509506,-121.287750244
95950000,-118.78233493,-121.266227722
96000000,-118.776692398,-121.274284363
96050000,-118.766361923,-121.31917572
96100000,-118.778603348,-121.304847717
96150000,-118.772289841,-121.330497742
96200000,-118.764608353,-121.273773193
96250000,-118.761015198,-121.267799377
96300000,-118.768156586,-121.262001038
96350000,-118.769266617,-121.313308716
96400000,-118.753436249,-121.281471252
96450000,-118.748548828,-121.293449402
96500000,-118.747701599,-121.310424805
96550000,-118.767893967,-121.225646973
96600000,-118.765341782,-121.336624146
96650000,-118.778064529,-121.306411743
96700000,-118.751273331,-121.294525146
96750000,-118.755681686,-121.312652588
96800000,-118.733886459,-121.282028198
96850000,-118.747643188,-121.253547668
96900000,-118.731405884,-121.241775513
96950000,-118.752082336,-121.288978577
97000000,-118.765170883,-121.304664612
97050000,-118.741786362,-121.293800354
97100000,-118.740220718,-121.291999817
97150000,-118.738595535,-121.298149109
97200000,-118.73752121,-121.245574951
97250000,-118.718588852,-121.248100281
97300000,-118.710996597,-121.258773804
97350000,-118.721722687,-121.317276001
97400000,-118.741582962,-121.292114258
97450000,-118.741517197,-121.2762146
97500000,-118.728713898,-121.302253723
97550000,-118.732362045,-121.302528381
97600000,-118.727801315,-121.311889648
97650000,-118.71631076,-121.297698975
97700000,-118.722946213,-121.265525818
97750000,-118.719413498,-121.265098572
97800000,-118.723489685,-121.322471619
97850000,-118.718761627,-121.239212036
97900000,-118.709478973,-121.350875854
97950000,-118.718752335,-121.297676086
98000000,-118.712015366,-121.291213989
98050000,-118.704002899,-121.278877258
98100000,-118.702463943,-121.286697388
98150000,-118.713854828,-121.239547729
98200000,-118.694621826,-121.275177002
98250000,-118.71884259,-121.365600586
98300000,-118.708378647,-121.267402649
98350000,-118.7268573,-121.27922821
98400000,-118.692719421,-121.316650391
98450000,-118.705379105,-121.25756073
98500000,-118.681776901,-121.246673584
98550000,-118.702498367,-121.243927002
98600000,-118.683595932,-121.223274231
98650000,-118.690210526,-121.266448975
98700000,-118.696648865,-121.316802979
98750000,-118.694400391,-121.285522461
98800000,-118.675323944,-121.24156189
98850000,-118.702058609,-121.288452148
98900000,-118.695129608,-121.236000061
98950000,-118.673234024,-121.292900085
99000000,-118.675338333,-121.232246399
99050000,-118.683988617,-121.301803589
99100000,-118.714696869,-121.305175781
99150000,-118.667192673,-121.242103577
99200000,-118.682979095,-121.283424377
99250000,-118.676016129,-121.224998474
99300000,-118.669109695,-121.258399963
99350000,-118.677079422,-121.273521423
99400000,-118.647949432,-121.274246216
99450000,-118.647452759,-121.256523132
99500000,-118.658340775,-121.264427185
99550000,-118.661899673,-121.243873596
99600000,-118.673452469,-121.269035339
99650000,-118.659860535,-121.276809692
99700000,-118.639591919,-121.243690491
99750000,-118.672784012,-121.312202454
99800000,-118.649478195,-121.296287537
99850000,-118.669894135,-121.260848999
99900000,-118.648074814,-121.299049377
99950000,-118.651814438,-121.253952026
100000000,-118.651711212,-121.254974365
