num_samples,L
40800000,-136.134861542,-136.928451538
40850000,-136.123318176,-136.907623291
40900000,-136.119958557,-136.93069458
40950000,-136.124459412,-136.851287842
41000000,-136.099698074,-136.897979736
41050000,-136.11342514,-136.852996826
41100000,-136.093287659,-136.861907959
41150000,-136.093385635,-136.870727539
41200000,-136.094047363,-136.868209839
41250000,-136.080895065,-136.886917114
41300000,-136.068266479,-136.857452393
41350000,-136.071307419,-136.855758667
41400000,-136.060441345,-136.875823975
41450000,-136.0600065,-136.836029053
41500000,-136.055322968,-136.848007202
41550000,-136.058209991,-136.826904297
41600000,-136.054417603,-136.818496704
41650000,-136.042122482,-136.866592407
41700000,-136.03967041,-136.799621582
41750000,-136.031832352,-136.871368408
41800000,-136.012519485,-136.813339233
41850000,-136.020776367,-136.804031372
41900000,-136.021357712,-136.856918335
41950000,-136.009387619,-136.808685303
42000000,-136.015956924,-136.803222656
42050000,-136.013767838,-136.841918945
42100000,-136.000709152,-136.771270752
42150000,-135.981760391,-136.746780396
42200000,-135.975791107,-136.790405273
42250000,-135.980073105,-136.797302246
42300000,-135.958810486,-136.808105469
42350000,-135.959683121,-136.729858398
42400000,-135.958465332,-136.753295898
42450000,-135.952593582,-136.784362793
42500000,-135.946880722,-136.741500854
42550000,-135.934756256,-136.808624268
42600000,-135.956226379,-136.796005249
42650000,-135.923800751,-136.819503784
42700000,-135.930317535,-136.762924194
42750000,-135.920722748,-136.72265625
42800000,-135.931229095,-136.820678711
42850000,-135.915676361,-136.757858276
42900000,-135.89624527,-136.744064331
42950000,-135.893827545,-136.713806152
43000000,-135.893039948,-136.789031982
43050000,-135.895039246,-136.764770508
43100000,-135.880834961,-136.733383179
43150000,-135.885277847,-136.699905396
43200000,-135.896122681,-136.769302368
43250000,-135.885521072,-136.724517822
43300000,-135.870227249,-136.732192993
43350000,-135.854594131,-136.730224609
43400000,-135.858584625,-136.734420776
43450000,-135.853793106,-136.702865601
43500000,-135.855627045,-136.706207275
43550000,-135.849597809,-136.707702637
43600000,-135.831506668,-136.675842285
43650000,-135.833991791,-136.698806763
43700000,-135.833916443,-136.726867676
43750000,-135.813902176,-136.745422363
43800000,-135.828575531,-136.737533569
43850000,-135.818862762,-136.677215576
43900000,-135.805890793,-136.665496826
43950000,-135.796537674,-136.710647583
44000000,-135.790090744,-136.672668457
44050000,-135.802321945,-136.6902771
44100000,-135.785537354,-136.730529785
44150000,-135.776342743,-136.640106201
44200000,-135.777025177,-136.628448486
44250000,-135.791928467,-136.67956543
44300000,-135.77504274,-136.651504517
44350000,-135.771231262,-136.611618042
44400000,-135.746520004,-136.685440063
44450000,-135.738994385,-136.662277222
44500000,-135.744470154,-136.641021729
44550000,-135.730634949,-136.663375854
44600000,-135.726643692,-136.691680908
44650000,-135.732049881,-136.663726807
44700000,-135.724671936,-136.614196777
44750000,-135.722431473,-136.638763428
44800000,-135.701378693,-136.633956909
44850000,-135.699686081,-136.593719482
44900000,-135.72059967,-136.612594604
44950000,-135.712079742,-136.586959839
45000000,-135.700143555,-136.608093262
45050000,-135.683013367,-136.630828857
45100000,-135.693281326,-136.592666626
45150000,-135.685989029,-136.615493774
45200000,-135.684538025,-136.630371094
45250000,-135.691157028,-136.573928833
45300000,-135.665023849,-136.603668213
45350000,-135.65884758,-136.618118286
45400000,-135.654050446,-136.597793579
45450000,-135.657508301,-136.627578735
45500000,-135.655980103,-136.600036621
45550000,-135.637925415,-136.617553711
45600000,-135.637513763,-136.615661621
45650000,-135.642820541,-136.594497681
45700000,-135.635707825,-136.634674072
45750000,-135.635915421,-136.558547974
45800000,-135.613658875,-136.569869995
45850000,-135.611377426,-136.614501953
45900000,-135.631285797,-136.595367432
45950000,-135.598774338,-136.60585022
46000000,-135.602144821,-136.524978638
46050000,-135.592657318,-136.546325684
46100000,-135.59285788,-136.53742981
46150000,-135.596053284,-136.57510376
46200000,-135.582011322,-136.512893677
46250000,-135.577909424,-136.486541748
46300000,-135.566619919,-136.549850464
46350000,-135.569444656,-136.52885437
46400000,-135.554401566,-136.560958862
46450000,-135.561382339,-136.52784729
46500000,-135.546753067,-136.466049194
46550000,-135.548089447,-136.511505127
46600000,-135.543350906,-136.512069702
46650000,-135.537807022,-136.535629272
46700000,-135.548781494,-136.508956909
46750000,-135.52727623,-136.56489563
46800000,-135.520581894,-136.579330444
46850000,-135.51397551,-136.560623169
46900000,-135.520209763,-136.518218994
46950000,-135.522853577,-136.504943848
47000000,-135.503107376,-136.459503174
47050000,-135.506452438,-136.529342651
47100000,-135.500475555,-136.491577148
47150000,-135.506316116,-136.480545044
47200000,-135.494693893,-136.499969482
47250000,-135.482904831,-136.480224609
47300000,-135.471580215,-136.446472168
47350000,-135.476945984,-136.475692749
47400000,-135.465326096,-136.456619263
47450000,-135.465707199,-136.48260498
47500000,-135.460925003,-136.473434448
47550000,-135.45177655,-136.417144775
47600000,-135.449211136,-136.473953247
47650000,-135.435798798,-136.427047729
47700000,-135.450349716,-136.448577881
47750000,-135.451300201,-136.39163208
47800000,-135.437011948,-136.508575439
47850000,-135.440008408,-136.463012695
47900000,-135.430595596,-136.460067749
47950000,-135.416262833,-136.457275391
48000000,-135.411633133,-136.422225952
48050000,-135.411541748,-136.484405518
48100000,-135.389137222,-136.539382935
48150000,-135.41157785,-136.389526367
48200000,-135.403469193,-136.425598145
48250000,-135.389865234,-136.426452637
48300000,-135.397118118,-136.451629639
48350000,-135.382674744,-136.440368652
48400000,-135.381231796,-136.39074707
48450000,-135.374879547,-136.429946899
48500000,-135.36761087,-136.46446228
48550000,-135.369429489,-136.389984131
48600000,-135.37049498,-136.435440063
48650000,-135.359430008,-136.422607422
48700000,-135.350574387,-136.390472412
48750000,-135.352008972,-136.479553223
48800000,-135.348935928,-136.380218506
48850000,-135.34335376,-136.38999939
48900000,-135.316096741,-136.392501831
48950000,-135.337796783,-136.369842529
49000000,-135.327772659,-136.444747925
49050000,-135.3323293,-136.38873291
49100000,-135.30524707,-136.397842407
49150000,-135.318295654,-136.417800903
49200000,-135.322443329,-136.388381958
49250000,-135.304661392,-136.429275513
49300000,-135.29511705,-136.411819458
49350000,-135.294154617,-136.380279541
49400000,-135.284689316,-136.355117798
49450000,-135.29339592,-136.375274658
49500000,-135.279718765,-136.384231567
49550000,-135.28387059,-136.392669678
49600000,-135.278849152,-136.346130371
49650000,-135.271196167,-136.334625244
49700000,-135.271787567,-136.377944946
49750000,-135.259810501,-136.455749512
49800000,-135.269972809,-136.392608643
49850000,-135.244719009,-136.334976196
49900000,-135.257172379,-136.394363403
49950000,-135.246763718,-136.408737183
50000000,-135.242943573,-136.41973877
50050000,-135.230472015,-136.334899902
50100000,-135.237705048,-136.339996338
50150000,-135.240540802,-136.329666138
50200000,-135.219863647,-136.332305908
50250000,-135.232901367,-136.416931152
50300000,-135.224493683,-136.286407471
50350000,-135.195734924,-136.374359131
50400000,-135.213734695,-136.325027466
50450000,-135.214447281,-136.369567871
50500000,-135.19842775,-136.349472046
50550000,-135.195590439,-136.320068359
50600000,-135.185196701,-136.314727783
50650000,-135.183444992,-136.316085815
50700000,-135.182572891,-136.282211304
50750000,-135.170701538,-136.34765625
50800000,-135.172467117,-136.301193237
50850000,-135.160827835,-136.342605591
50900000,-135.163126358,-136.335739136
50950000,-135.165266678,-136.292098999
51000000,-135.157414276,-136.299682617
51050000,-135.135334915,-136.329223633
51100000,-135.145290207,-136.353500366
51150000,-135.146016388,-136.315246582
51200000,-135.141269684,-136.302703857
51250000,-135.120130417,-136.29284668
51300000,-135.134215118,-136.30267334
51350000,-135.12758342,-136.331619263
51400000,-135.12763353,-136.321243286
51450000,-135.128105774,-136.340057373
51500000,-135.114577194,-136.254653931
51550000,-135.122957993,-136.33454895
51600000,-135.096739166,-136.228256226
51650000,-135.10683403,-136.285186768
51700000,-135.098909363,-136.325119019
51750000,-135.093249969,-136.278778076
51800000,-135.106910126,-136.262313843
51850000,-135.105677002,-136.259780884
51900000,-135.078235931,-136.283920288
51950000,-135.080582947,-136.244598389
52000000,-135.085520386,-136.245620728
52050000,-135.072625748,-136.23828125
52100000,-135.081440842,-136.22567749
52150000,-135.077393326,-136.234405518
52200000,-135.05596344,-136.295043945
52250000,-135.067101959,-136.336898804
52300000,-135.057278336,-136.276626587
52350000,-135.052119858,-136.198501587
52400000,-135.053519089,-136.251403809
52450000,-135.056390411,-136.266921997
52500000,-135.04887439,-136.261901855
52550000,-135.035214279,-136.234130859
52600000,-135.029466675,-136.228256226
52650000,-135.019674911,-136.239746094
52700000,-135.013436615,-136.228790283
52750000,-135.014307053,-136.15020752
52800000,-135.002255325,-136.19821167
52850000,-135.00558902,-136.177825928
52900000,-134.996403366,-136.235351562
52950000,-134.99389006,-136.249679565
53000000,-134.991465851,-136.187820435
53050000,-134.998430313,-136.176345825
53100000,-134.978509903,-136.286819458
53150000,-134.979835556,-136.167953491
53200000,-134.973993225,-136.183151245
53250000,-134.978961548,-136.176422119
53300000,-134.955535492,-136.165222168
53350000,-134.962859146,-136.227798462
53400000,-134.972366623,-136.29977417
53450000,-134.949033585,-136.198226929
53500000,-134.966275757,-136.175598145
53550000,-134.949686981,-136.206192017
53600000,-134.953430435,-136.212860107
53650000,-134.950950089,-136.173049927
53700000,-134.944612457,-136.127120972
53750000,-134.928842087,-136.182800293
53800000,-134.933694397,-136.184814453
53850000,-134.938539185,-136.157180786
53900000,-134.921003067,-136.208312988
53950000,-134.914846191,-136.218795776
54000000,-134.929951401,-136.168716431
54050000,-134.910041656,-136.136703491
54100000,-134.899666794,-136.108093262
54150000,-134.904427063,-136.178619385
54200000,-134.896609177,-136.18296814
54250000,-134.895713058,-136.231231689
54300000,-134.896079285,-136.256652832
54350000,-134.892231033,-136.145782471
54400000,-134.88476442,-136.125076294
54450000,-134.886547958,-136.143722534
54500000,-134.869563065,-136.109130859
54550000,-134.872131592,-136.156845093
54600000,-134.869328415,-136.136352539
54650000,-134.867566772,-136.213851929
54700000,-134.851000229,-136.232543945
54750000,-134.850789597,-136.146850586
54800000,-134.85018129,-136.089431763
54850000,-134.861412827,-136.141143799
54900000,-134.861057236,-136.101196289
54950000,-134.85605864,-136.083389282
55000000,-134.837847778,-136.06552124
55050000,-134.834473297,-136.102905273
55100000,-134.825242966,-136.146774292
55150000,-134.832934296,-136.138366699
55200000,-134.832243515,-136.126754761
55250000,-134.825401337,-136.129455566
55300000,-134.825883804,-136.09866333
55350000,-134.827883179,-136.228805542
55400000,-134.811939453,-136.082855225
55450000,-134.808958527,-136.073257446
55500000,-134.809557663,-136.12953186
55550000,-134.792985641,-136.121841431
55600000,-134.80149437,-136.097076416
55650000,-134.792881516,-136.058746338
55700000,-134.796710373,-136.090332031
55750000,-134.784249298,-136.054168701
55800000,-134.776130188,-136.047546387
55850000,-134.777789673,-136.052200317
55900000,-134.778710968,-136.100311279
55950000,-134.780480087,-136.070648193
56000000,-134.772206329,-136.096176147
56050000,-134.756684067,-135.990142822
56100000,-134.747015701,-136.092849731
56150000,-134.766046082,-136.115493774
56200000,-134.754019257,-136.093978882
56250000,-134.740828308,-136.089080811
56300000,-134.741554947,-136.110244751
56350000,-134.730597351,-136.121231079
56400000,-134.723138596,-136.025894165
56450000,-134.726912003,-136.067565918
56500000,-134.717470795,-136.091293335
56550000,-134.735956558,-136.039627075
56600000,-134.720038651,-136.035339355
56650000,-134.716264542,-136.063568115
56700000,-134.70727951,-136.08732605
56750000,-134.716982758,-136.098556519
56800000,-134.718076889,-136.076904297
56850000,-134.702640884,-136.089248657
56900000,-134.699230957,-136.067626953
56950000,-134.709511749,-136.083282471
57000000,-134.686021866,-136.056869507
57050000,-134.69841124,-136.035400391
57100000,-134.697217072,-136.044509888
57150000,-134.67707608,-136.080200195
57200000,-134.685242386,-136.011062622
57250000,-134.674329758,-136.016204834
57300000,-134.679443161,-135.991073608
57350000,-134.670323456,-136.026184082
57400000,-134.652304947,-136.132919312
57450000,-134.660956177,-136.012786865
57500000,-134.653836304,-136.071746826
57550000,-134.642043488,-136.037353516
57600000,-134.662483322,-136.030181885
57650000,-134.631560577,-136.058746338
57700000,-134.653860199,-136.059799194
57750000,-134.641450226,-135.960189819
57800000,-134.631059708,-136.003768921
57850000,-134.619424774,-136.039627075
57900000,-134.62909906,-136.009613037
57950000,-134.627911072,-136.007247925
58000000,-134.619030121,-136.019668579
58050000,-134.607986923,-135.990371704
58100000,-134.617159714,-136.054428101
58150000,-134.615737015,-136.000228882
58200000,-134.61051825,-136.04510498
58250000,-134.600033127,-136.022537231
58300000,-134.597980576,-135.980224609
58350000,-134.584357483,-135.96824646
58400000,-134.593680069,-135.967269897
58450000,-134.581469559,-136.018875122
58500000,-134.58216423,-136.021469116
58550000,-134.582550247,-136.027145386
58600000,-134.587889252,-136.015106201
58650000,-134.58726329,-135.928955078
58700000,-134.564995651,-136.031829834
58750000,-134.563161026,-136.000213623
58800000,-134.56628743,-136.057556152
58850000,-134.562744003,-136.018508911
58900000,-134.553387741,-135.949768066
58950000,-134.584601196,-135.997543335
59000000,-134.564523666,-135.971176147
59050000,-134.545967087,-135.97479248
59100000,-134.553160492,-135.955627441
59150000,-134.542825058,-135.969055176
59200000,-134.529412704,-136.001174927
59250000,-134.545661057,-135.928253174
59300000,-134.539804901,-135.941101074
59350000,-134.530609161,-135.926834106
59400000,-134.509925293,-135.940551758
59450000,-134.515966568,-135.937179565
59500000,-134.529359543,-135.996170044
59550000,-134.511503326,-135.910675049
59600000,-134.515611511,-135.953048706
59650000,-134.503147522,-135.847351074
59700000,-134.506874405,-135.924728394
59750000,-134.498106918,-135.9506073
59800000,-134.50751947,-136.000595093
59850000,-134.489850037,-135.991607666
59900000,-134.487007141,-135.936065674
59950000,-134.481983032,-135.958328247
60000000,-134.462694763,-135.920455933
60050000,-134.477183502,-135.933868408
60100000,-134.481549286,-135.898498535
60150000,-134.470300781,-135.928955078
60200000,-134.471129379,-135.957901001
60250000,-134.469349304,-135.88772583
60300000,-134.469019196,-135.93321228
60350000,-134.474575424,-135.98475647
60400000,-134.46670787,-135.922027588
60450000,-134.454299011,-135.995788574
60500000,-134.458718338,-135.929244995
60550000,-134.457105499,-135.954437256
60600000,-134.433619675,-135.908447266
60650000,-134.439478104,-135.949432373
60700000,-134.441530472,-136.008209229
60750000,-134.449374222,-135.939666748
60800000,-134.434009766,-135.908447266
60850000,-134.421787598,-135.917129517
60900000,-134.423161209,-135.946289062
60950000,-134.422532883,-135.920730591
61000000,-134.440388199,-135.963638306
61050000,-134.439030273,-135.871337891
61100000,-134.413404465,-135.893280029
61150000,-134.402122757,-135.937530518
61200000,-134.394665909,-135.899017334
61250000,-134.394545303,-135.8931427
61300000,-134.384573563,-135.882003784
61350000,-134.395590134,-135.832489014
61400000,-134.39510231,-135.859420776
61450000,-134.385071671,-135.894180298
61500000,-134.393339828,-135.925384521
61550000,-134.383986816,-135.921203613
61600000,-134.387040695,-135.831878662
61650000,-134.368885925,-135.952468872
61700000,-134.372436783,-135.903121948
61750000,-134.366073959,-135.880477905
61800000,-134.373194885,-135.897323608
61850000,-134.362359406,-135.841629028
61900000,-134.358016403,-135.852249146
61950000,-134.35339505,-135.826950073
62000000,-134.352270981,-135.891296387
62050000,-134.341556213,-135.832946777
62100000,-134.354680786,-135.898681641
62150000,-134.345299072,-135.860839844
62200000,-134.345326706,-135.869400024
62250000,-134.329750626,-135.879638672
62300000,-134.332770554,-135.909927368
62350000,-134.331624161,-135.919052124
62400000,-134.344033142,-135.87562561
62450000,-134.337368622,-135.855056763
62500000,-134.327840622,-135.805923462
62550000,-134.326320129,-135.844680786
62600000,-134.318549484,-135.915908813
62650000,-134.318471405,-135.858856201
62700000,-134.30485762,-135.872573853
62750000,-134.303464737,-135.891601562
62800000,-134.288559189,-135.855575562
62850000,-134.297641907,-135.896591187
62900000,-134.299748672,-135.97618103
62950000,-134.301209534,-135.859802246
63000000,-134.30107309,-135.903396606
63050000,-134.291140793,-135.830780029
63100000,-134.276892303,-135.869735718
63150000,-134.281263474,-135.843353271
63200000,-134.273651886,-135.824966431
63250000,-134.275063385,-135.90725708
63300000,-134.266175476,-135.866027832
63350000,-134.267476563,-135.881195068
63400000,-134.266659149,-135.855392456
63450000,-134.246924866,-135.851196289
63500000,-134.251578186,-135.885681152
63550000,-134.263866898,-135.857330322
63600000,-134.266260864,-135.910858154
63650000,-134.244172668,-135.812805176
63700000,-134.265161835,-135.810470581
63750000,-134.239273605,-135.865875244
63800000,-134.237534958,-135.767044067
63850000,-134.223195023,-135.819610596
63900000,-134.227055435,-135.837127686
63950000,-134.24000174,-135.789367676
64000000,-134.231855713,-135.81867981
64050000,-134.218950058,-135.854293823
64100000,-134.205384659,-135.786407471
64150000,-134.221802444,-135.762924194
64200000,-134.209769821,-135.830307007
64250000,-134.212151794,-135.770019531
64300000,-134.202392014,-135.827728271
64350000,-134.204144821,-135.835372925
64400000,-134.203732071,-135.791809082
64450000,-134.19511618,-135.796524048
64500000,-134.190049805,-135.831298828
64550000,-134.196679153,-135.85093689
64600000,-134.164113556,-135.816650391
64650000,-134.180912231,-135.79876709
64700000,-134.193634644,-135.796142578
64750000,-134.182424561,-135.80140686
64800000,-134.174548676,-135.872238159
64850000,-134.165447449,-135.828918457
64900000,-134.174587479,-135.845748901
64950000,-134.169483368,-135.738021851
65000000,-134.169329147,-135.768600464
65050000,-134.151555954,-135.780609131
65100000,-134.160110397,-135.761703491
65150000,-134.163026413,-135.828155518
65200000,-134.153402618,-135.829956055
65250000,-134.156918381,-135.7527771
65300000,-134.16104129,-135.775970459
65350000,-134.136287659,-135.712387085
65400000,-134.145276154,-135.718826294
65450000,-134.134085419,-135.838378906
65500000,-134.129083801,-135.797393799
65550000,-134.145142914,-135.780105591
65600000,-134.140554764,-135.781723022
65650000,-134.126263199,-135.765579224
65700000,-134.123906403,-135.848098755
65750000,-134.120394836,-135.822845459
65800000,-134.115943192,-135.765350342
65850000,-134.129104065,-135.760147095
65900000,-134.119368973,-135.732910156
65950000,-134.099367508,-135.793029785
66000000,-134.092485901,-135.758453369
66050000,-134.094289124,-135.755050659
66100000,-134.105570374,-135.779190063
66150000,-134.098261261,-135.73828125
66200000,-134.097236298,-135.762420654
66250000,-134.092276489,-135.729217529
66300000,-134.096004654,-135.806472778
66350000,-134.092096359,-135.769729614
66400000,-134.086798691,-135.779403687
66450000,-134.076252335,-135.768325806
66500000,-134.087525467,-135.750701904
66550000,-134.067355209,-135.72567749
66600000,-134.065416489,-135.835342407
66650000,-134.065777908,-135.782348633
66700000,-134.06886644,-135.736099243
66750000,-134.061951141,-135.700302124
66800000,-134.053702103,-135.792160034
66850000,-134.046277969,-135.74357605
66900000,-134.060164169,-135.739776611
66950000,-134.052087662,-135.748077393
67000000,-134.037379272,-135.707168579
67050000,-134.042901917,-135.804656982
67100000,-134.032709854,-135.753814697
67150000,-134.042739944,-135.75579834
67200000,-134.035763016,-135.723831177
67250000,-134.03439505,-135.735900879
67300000,-134.028766068,-135.763473511
67350000,-134.021874161,-135.728775024
67400000,-134.027972397,-135.728530884
67450000,-134.018768631,-135.727737427
67500000,-134.018791748,-135.742111206
67550000,-134.003763443,-135.742843628
67600000,-134.011247345,-135.782730103
67650000,-134.005638123,-135.755859375
67700000,-134.010072144,-135.703735352
67750000,-133.99396022,-135.729675293
67800000,-133.996645081,-135.696624756
67850000,-133.984701538,-135.718597412
67900000,-133.984624802,-135.739456177
67950000,-133.97783992,-135.75189209
68000000,-133.982749802,-135.68812561
68050000,-133.979274017,-135.737014771
68100000,-133.987264297,-135.796676636
68150000,-133.976237045,-135.702468872
68200000,-133.975875107,-135.722976685
68250000,-133.975068298,-135.70602417
68300000,-133.989819183,-135.754959106
68350000,-133.968555725,-135.727844238
68400000,-133.970513306,-135.73449707
68450000,-133.955882019,-135.7056427
68500000,-133.950703644,-135.637985229
68550000,-133.942021088,-135.743469238
68600000,-133.956291733,-135.711029053
68650000,-133.95155426,-135.706329346
68700000,-133.956408768,-135.690322876
68750000,-133.945704788,-135.702194214
68800000,-133.949385818,-135.663803101
68850000,-133.939351288,-135.687545776
68900000,-133.939816238,-135.681945801
68950000,-133.934507523,-135.682601929
69000000,-133.929429169,-135.686004639
69050000,-133.92435788,-135.725875854
69100000,-133.918541367,-135.712356567
69150000,-133.919793991,-135.658157349
69200000,-133.922822037,-135.623962402
69250000,-133.908026138,-135.718276978
69300000,-133.913432846,-135.638336182
69350000,-133.904424408,-135.709625244
69400000,-133.910183548,-135.670928955
69450000,-133.90028447,-135.686401367
69500000,-133.893397034,-135.670013428
69550000,-133.894850662,-135.645629883
69600000,-133.903957855,-135.726257324
69650000,-133.894796356,-135.702026367
69700000,-133.886914917,-135.726028442
69750000,-133.893334808,-135.666534424
69800000,-133.868012939,-135.665145874
69850000,-133.8823396,-135.691299438
69900000,-133.880741165,-135.698638916
69950000,-133.89062735,-135.68182373
70000000,-133.879297073,-135.72064209
70050000,-133.867045761,-135.733230591
70100000,-133.87833551,-135.691757202
70150000,-133.86138089,-135.682220459
70200000,-133.87141481,-135.699707031
70250000,-133.862243896,-135.715194702
70300000,-133.86164119,-135.669631958
70350000,-133.85148291,-135.697692871
70400000,-133.855625183,-135.658157349
70450000,-133.855518311,-135.725097656
70500000,-133.862660461,-135.676422119
70550000,-133.842363876,-135.672668457
70600000,-133.83379863,-135.658218384
70650000,-133.835560486,-135.636032104
70700000,-133.839451767,-135.699920654
70750000,-133.824577301,-135.727661133
70800000,-133.82963974,-135.680343628
70850000,-133.827975082,-135.618728638
70900000,-133.808388901,-135.631134033
70950000,-133.831916473,-135.655075073
71000000,-133.803143204,-135.615615845
71050000,-133.818710632,-135.623794556
71100000,-133.8124272,-135.65007019
71150000,-133.8170504,-135.659332275
71200000,-133.808615356,-135.695968628
71250000,-133.803304382,-135.729156494
71300000,-133.805725922,-135.707580566
71350000,-133.805086411,-135.683044434
71400000,-133.789379913,-135.635894775
71450000,-133.800814911,-135.676239014
71500000,-133.80058429,-135.65020752
71550000,-133.792408691,-135.686599731
71600000,-133.796158463,-135.639480591
71650000,-133.783585617,-135.715118408
71700000,-133.785145309,-135.67539978
71750000,-133.787931656,-135.649230957
71800000,-133.783434753,-135.66734314
71850000,-133.774565994,-135.603012085
71900000,-133.764489197,-135.609512329
71950000,-133.77712709,-135.631149292
72000000,-133.760928802,-135.604248047
72050000,-133.784141891,-135.644241333
72100000,-133.7711017,-135.61000061
72150000,-133.757712204,-135.622955322
72200000,-133.77291658,-135.648849487
72250000,-133.749815002,-135.659469604
72300000,-133.758792847,-135.682342529
72350000,-133.759432953,-135.591506958
72400000,-133.744759171,-135.597793579
72450000,-133.736403809,-135.639785767
72500000,-133.723970642,-135.617294312
72550000,-133.743316864,-135.62928772
72600000,-133.730292404,-135.628143311
72650000,-133.726611603,-135.682571411
72700000,-133.726299362,-135.633255005
72750000,-133.730391739,-135.587142944
72800000,-133.715412994,-135.637893677
72850000,-133.736525772,-135.663345337
72900000,-133.723702454,-135.617492676
72950000,-133.722985245,-135.59135437
73000000,-133.717575684,-135.656600952
73050000,-133.702851944,-135.634185791
73100000,-133.718242599,-135.673675537
73150000,-133.722581818,-135.669296265
73200000,-133.680440384,-135.56930542
73250000,-133.696516586,-135.615753174
73300000,-133.698063965,-135.659942627
73350000,-133.694952469,-135.566848755
73400000,-133.681575607,-135.620025635
73450000,-133.69610347,-135.61390686
73500000,-133.69011203,-135.624633789
73550000,-133.673013794,-135.604644775
73600000,-133.690286667,-135.615905762
73650000,-133.686197144,-135.606796265
73700000,-133.677720551,-135.582702637
73750000,-133.674378937,-135.636322021
73800000,-133.67291449,-135.604507446
73850000,-133.657830414,-135.656219482
73900000,-133.683408478,-135.62802124
73950000,-133.662303238,-135.59614563
74000000,-133.663493561,-135.700256348
74050000,-133.673838135,-135.639801025
74100000,-133.675221558,-135.524246216
74150000,-133.654118134,-135.608551025
74200000,-133.644109879,-135.603912354
74250000,-133.662188141,-135.543945312
74300000,-133.647105057,-135.572479248
74350000,-133.644879196,-135.588851929
74400000,-133.635375717,-135.622406006
74450000,-133.637044601,-135.570770264
74500000,-133.645559662,-135.573196411
74550000,-133.62973259,-135.558807373
74600000,-133.617573914,-135.603027344
74650000,-133.637245865,-135.514175415
74700000,-133.632729263,-135.519607544
74750000,-133.62443689,-135.571624756
74800000,-133.623877762,-135.544128418
74850000,-133.627860352,-135.570953369
74900000,-133.622454803,-135.572937012
74950000,-133.603865021,-135.633758545
75000000,-133.624427551,-135.638381958
75050000,-133.620246338,-135.539993286
75100000,-133.607564041,-135.582015991
75150000,-133.610561676,-135.584503174
75200000,-133.611246353,-135.58493042
75250000,-133.600429596,-135.595230103
75300000,-133.580397354,-135.607131958
75350000,-133.582893723,-135.565170288
75400000,-133.593983475,-135.56968689
75450000,-133.582902466,-135.592300415
75500000,-133.582830917,-135.616012573
75550000,-133.596045044,-135.529373169
75600000,-133.590202103,-135.566650391
75650000,-133.576096619,-135.540206909
75700000,-133.554023666,-135.577758789
75750000,-133.563744003,-135.576156616
75800000,-133.587861786,-135.593551636
75850000,-133.56760611,-135.505447388
75900000,-133.571576004,-135.597854614
75950000,-133.562732544,-135.546905518
76000000,-133.570167908,-135.559677124
76050000,-133.570946823,-135.529846191
76100000,-133.544051529,-135.557235718
76150000,-133.559121979,-135.575622559
76200000,-133.559440125,-135.589599609
76250000,-133.542012329,-135.574523926
76300000,-133.53529805,-135.551803589
76350000,-133.541707932,-135.539077759
76400000,-133.548582535,-135.547271729
76450000,-133.525291809,-135.610198975
76500000,-133.535202866,-135.574981689
76550000,-133.527136917,-135.49899292
76600000,-133.521502457,-135.543426514
76650000,-133.545359604,-135.536315918
76700000,-133.530840378,-135.580795288
76750000,-133.52424971,-135.578948975
76800000,-133.522757828,-135.528060913
76850000,-133.522944916,-135.565795898
76900000,-133.496254028,-135.498947144
76950000,-133.524899124,-135.527023315
77000000,-133.51739798,-135.560119629
77050000,-133.521125671,-135.536407471
77100000,-133.507707489,-135.6118927
77150000,-133.518224792,-135.553543091
77200000,-133.506574432,-135.54045105
77250000,-133.514739182,-135.519088745
77300000,-133.502152161,-135.596817017
77350000,-133.490680511,-135.517303467
77400000,-133.490784027,-135.488021851
77450000,-133.497449844,-135.549514771
77500000,-133.4854673,-135.523132324
77550000,-133.470874237,-135.551895142
77600000,-133.485551773,-135.561828613
77650000,-133.473914505,-135.520736694
77700000,-133.478807404,-135.49432373
77750000,-133.4721987,-135.532958984
77800000,-133.474486404,-135.563156128
77850000,-133.482778915,-135.50958252
77900000,-133.453404114,-135.510253906
77950000,-133.459021835,-135.483810425
78000000,-133.448559265,-135.56149292
78050000,-133.46334137,-135.553222656
78100000,-133.470618637,-135.561767578
78150000,-133.465783661,-135.487228394
78200000,-133.451711563,-135.511550903
78250000,-133.445566452,-135.524337769
78300000,-133.453452606,-135.540771484
78350000,-133.448569519,-135.549606323
78400000,-133.442716187,-135.540298462
78450000,-133.445743256,-135.549819946
78500000,-133.442364532,-135.539718628
78550000,-133.425857819,-135.657318115
78600000,-133.445236343,-135.555114746
78650000,-133.424416595,-135.456878662
78700000,-133.4212509,-135.485305786
78750000,-133.433122177,-135.492919922
78800000,-133.427743408,-135.492904663
78850000,-133.40434314,-135.502227783
78900000,-133.412664047,-135.463226318
78950000,-133.418319611,-135.569030762
79000000,-133.394386353,-135.501281738
79050000,-133.412671829,-135.58883667
79100000,-133.410583435,-135.537704468
79150000,-133.395463165,-135.44972229
79200000,-133.405452484,-135.457504272
79250000,-133.400889771,-135.452774048
79300000,-133.399071625,-135.465499878
79350000,-133.40351799,-135.495986938
79400000,-133.409005341,-135.481750488
79450000,-133.407947647,-135.508972168
79500000,-133.403000015,-135.471206665
79550000,-133.39161496,-135.50743103
79600000,-133.380206406,-135.509597778
