num_samples,L
38950000,-101.848106522,-102.753089905
39000000,-101.844179916,-102.787567139
39050000,-101.836620651,-102.880065918
39100000,-101.842563095,-102.761260986
39150000,-101.850225464,-102.772453308
39200000,-101.861531586,-102.81602478
39250000,-101.801894714,-102.821922302
39300000,-101.83230426,-102.788398743
39350000,-101.805908752,-102.807800293
39400000,-101.786008469,-102.811782837
39450000,-101.806254639,-102.699386597
39500000,-101.800823471,-102.80582428
39550000,-101.769204468,-102.774726868
39600000,-101.819854507,-102.717658997
39650000,-101.823005035,-102.768348694
39700000,-101.790598511,-102.823799133
39750000,-101.798595337,-102.767585754
39800000,-101.789416779,-102.744865417
39850000,-101.774219009,-102.757171631
39900000,-101.774309891,-102.793815613
39950000,-101.788867676,-102.752761841
40000000,-101.790534271,-102.789390564
40050000,-101.771184174,-102.73764801
40100000,-101.795605789,-102.745437622
40150000,-101.750613998,-102.715049744
40200000,-101.788701904,-102.771003723
40250000,-101.752973801,-102.71295166
40300000,-101.775917511,-102.63772583
40350000,-101.783420151,-102.695289612
40400000,-101.749376099,-102.670333862
40450000,-101.771236771,-102.668159485
40500000,-101.761842529,-102.780517578
40550000,-101.733359787,-102.641120911
40600000,-101.729410538,-102.711952209
40650000,-101.75232283,-102.749092102
40700000,-101.753331528,-102.683792114
40750000,-101.746173508,-102.641227722
40800000,-101.728287247,-102.698730469
40850000,-101.738678894,-102.738693237
40900000,-101.745577621,-102.705940247
40950000,-101.720845474,-102.672172546
41000000,-101.728261139,-102.753761292
41050000,-101.728600861,-102.722175598
41100000,-101.744572693,-102.764862061
41150000,-101.742102524,-102.791496277
41200000,-101.696247437,-102.667488098
41250000,-101.720031998,-102.688659668
41300000,-101.73854776,-102.685935974
41350000,-101.703137604,-102.759613037
41400000,-101.719023682,-102.76965332
41450000,-101.720464157,-102.644065857
41500000,-101.710400192,-102.699516296
41550000,-101.742875015,-102.706367493
41600000,-101.725479584,-102.751647949
41650000,-101.7098013,-102.654197693
41700000,-101.70435997,-102.690193176
41750000,-101.693997849,-102.707466125
41800000,-101.679100525,-102.6328125
41850000,-101.679570953,-102.640022278
41900000,-101.666216034,-102.64655304
41950000,-101.678089371,-102.701248169
42000000,-101.683365173,-102.750846863
42050000,-101.686230713,-102.648246765
42100000,-101.672805313,-102.686500549
42150000,-101.652106705,-102.649421692
42200000,-101.684245438,-102.715034485
42250000,-101.659984467,-102.617416382
42300000,-101.681843155,-102.662467957
42350000,-101.664883072,-102.647880554
42400000,-101.685209457,-102.651977539
42450000,-101.641335114,-102.58392334
42500000,-101.64231633,-102.627960205
42550000,-101.659786026,-102.742538452
42600000,-101.664938309,-102.634712219
42650000,-101.657948273,-102.665138245
42700000,-101.680302231,-102.661437988
42750000,-101.628090637,-102.572372437
42800000,-101.670682632,-102.673690796
42850000,-101.643914993,-102.668205261
42900000,-101.66568486,-102.621795654
42950000,-101.622066589,-102.695320129
43000000,-101.646566513,-102.641609192
43050000,-101.636339508,-102.771209717
43100000,-101.609426895,-102.619812012
43150000,-101.621058578,-102.567527771
43200000,-101.606741074,-102.692802429
43250000,-101.60500296,-102.586753845
43300000,-101.624448654,-102.62701416
43350000,-101.608789703,-102.554466248
43400000,-101.60459935,-102.679428101
43450000,-101.580767654,-102.589309692
43500000,-101.640264938,-102.535186768
43550000,-101.623851288,-102.649597168
43600000,-101.630896484,-102.648735046
43650000,-101.57282399,-102.627845764
43700000,-101.61754213,-102.648323059
43750000,-101.602864883,-102.645835876
43800000,-101.602100693,-102.619163513
43850000,-101.5940905,-102.568244934
43900000,-101.5851297,-102.615127563
43950000,-101.603983307,-102.622772217
44000000,-101.56074205,-102.609291077
44050000,-101.565237808,-102.61139679
44100000,-101.56333548,-102.59122467
44150000,-101.577457535,-102.65322876
44200000,-101.555425247,-102.594146729
44250000,-101.559592789,-102.580703735
44300000,-101.56091127,-102.578903198
44350000,-101.604088882,-102.487213135
44400000,-101.56581456,-102.53314209
44450000,-101.58393222,-102.60823822
44500000,-101.560059402,-102.527992249
44550000,-101.553740234,-102.565544128
44600000,-101.574647644,-102.502304077
44650000,-101.55544252,-102.567153931
44700000,-101.533163437,-102.573753357
44750000,-101.563669388,-102.607078552
44800000,-101.536647583,-102.615539551
44850000,-101.57933197,-102.596885681
44900000,-101.546607224,-102.578834534
44950000,-101.546111389,-102.52570343
45000000,-101.536113037,-102.584236145
45050000,-101.550645096,-102.597450256
45100000,-101.539760162,-102.525039673
45150000,-101.508611053,-102.474990845
45200000,-101.57589537,-102.484176636
45250000,-101.53849826,-102.632698059
45300000,-101.544686493,-102.575164795
45350000,-101.523988144,-102.57699585
45400000,-101.5594897,-102.577194214
45450000,-101.512824631,-102.531700134
45500000,-101.504230911,-102.535972595
45550000,-101.532650757,-102.524734497
45600000,-101.504647995,-102.535591125
45650000,-101.486986984,-102.544502258
45700000,-101.52461795,-102.635787964
45750000,-101.487835556,-102.54473114
45800000,-101.521755142,-102.476593018
45850000,-101.495924561,-102.536247253
45900000,-101.506111755,-102.568305969
45950000,-101.490830566,-102.51914978
46000000,-101.499587097,-102.474464417
46050000,-101.483598373,-102.543945312
46100000,-101.529819717,-102.481040955
46150000,-101.491380356,-102.487091064
46200000,-101.495444839,-102.501846313
46250000,-101.487125931,-102.546104431
46300000,-101.484748627,-102.54599762
46350000,-101.497120163,-102.545211792
46400000,-101.495728424,-102.507064819
46450000,-101.487392059,-102.535018921
46500000,-101.48803038,-102.487358093
46550000,-101.488994568,-102.468681335
46600000,-101.478609161,-102.472625732
46650000,-101.518244766,-102.491363525
46700000,-101.527249893,-102.483299255
46750000,-101.455353973,-102.526161194
46800000,-101.470828583,-102.506027222
46850000,-101.457075119,-102.509185791
46900000,-101.472056015,-102.512863159
46950000,-101.405703964,-102.562698364
47000000,-101.445970596,-102.492202759
47050000,-101.486322845,-102.517425537
47100000,-101.449390717,-102.445915222
47150000,-101.453314499,-102.528541565
47200000,-101.431308182,-102.444526672
47250000,-101.459959534,-102.48563385
47300000,-101.435903931,-102.491950989
47350000,-101.44944252,-102.427146912
47400000,-101.453959488,-102.512687683
47450000,-101.47741275,-102.455497742
47500000,-101.418553329,-102.460617065
47550000,-101.426654053,-102.492698669
47600000,-101.41441626,-102.498512268
47650000,-101.459215073,-102.538124084
47700000,-101.415647583,-102.430603027
47750000,-101.43158725,-102.501022339
47800000,-101.443872711,-102.429145813
47850000,-101.434122803,-102.531784058
47900000,-101.428358658,-102.454620361
47950000,-101.369817978,-102.464126587
48000000,-101.408513931,-102.454071045
48050000,-101.424391449,-102.472702026
48100000,-101.407625137,-102.462501526
48150000,-101.392491837,-102.458328247
48200000,-101.409617126,-102.42906189
48250000,-101.417476913,-102.399726868
48300000,-101.420393921,-102.472808838
48350000,-101.427136887,-102.450462341
48400000,-101.391328384,-102.438827515
48450000,-101.416303955,-102.388725281
48500000,-101.383851288,-102.520065308
48550000,-101.406982849,-102.469413757
48600000,-101.387125732,-102.500190735
48650000,-101.386571625,-102.488945007
48700000,-101.413953979,-102.426963806
48750000,-101.391888748,-102.486663818
48800000,-101.399951706,-102.40499115
48850000,-101.36717131,-102.385948181
48900000,-101.386019653,-102.394851685
48950000,-101.384120422,-102.453285217
49000000,-101.374285934,-102.464691162
49050000,-101.364588394,-102.307472229
49100000,-101.377414551,-102.435310364
49150000,-101.374686691,-102.397277832
49200000,-101.355897385,-102.444534302
49250000,-101.38426088,-102.446655273
49300000,-101.366262787,-102.482589722
49350000,-101.35041716,-102.3959198
49400000,-101.406927933,-102.393836975
49450000,-101.36821907,-102.435287476
49500000,-101.375882004,-102.385528564
49550000,-101.360086151,-102.422798157
49600000,-101.345631241,-102.472877502
49650000,-101.372444901,-102.398788452
49700000,-101.359544891,-102.420372009
49750000,-101.381581467,-102.437896729
49800000,-101.301410904,-102.449958801
49850000,-101.357890701,-102.396125793
49900000,-101.323595413,-102.513534546
49950000,-101.360184525,-102.372421265
50000000,-101.321602325,-102.479446411
50050000,-101.371775223,-102.339012146
50100000,-101.348713425,-102.37701416
50150000,-101.328142914,-102.361709595
50200000,-101.322138306,-102.419425964
50250000,-101.343026123,-102.380119324
50300000,-101.35678537,-102.440811157
50350000,-101.310500305,-102.324440002
50400000,-101.345215576,-102.410827637
50450000,-101.339837723,-102.424980164
50500000,-101.353360733,-102.420196533
50550000,-101.341304855,-102.486663818
50600000,-101.335391037,-102.409835815
50650000,-101.324464035,-102.316841125
50700000,-101.338769043,-102.353752136
50750000,-101.319959808,-102.352287292
50800000,-101.311472839,-102.31438446
50850000,-101.32013942,-102.35899353
50900000,-101.35063916,-102.360900879
50950000,-101.265466385,-102.398590088
51000000,-101.331897614,-102.401878357
51050000,-101.335145462,-102.372764587
51100000,-101.291855499,-102.373840332
51150000,-101.325142776,-102.410575867
51200000,-101.3263349,-102.401634216
51250000,-101.288546829,-102.439094543
51300000,-101.342070389,-102.381027222
51350000,-101.276754578,-102.447891235
51400000,-101.285495636,-102.464660645
51450000,-101.294598907,-102.337303162
51500000,-101.296792694,-102.291931152
51550000,-101.261408447,-102.332359314
51600000,-101.282050186,-102.327713013
51650000,-101.28981778,-102.298980713
51700000,-101.277816101,-102.308128357
51750000,-101.284252747,-102.386566162
51800000,-101.291627136,-102.380096436
51850000,-101.227153046,-102.336425781
51900000,-101.285089447,-102.396453857
51950000,-101.323330475,-102.268508911
52000000,-101.254076141,-102.364219666
52050000,-101.272335648,-102.333808899
52100000,-101.292496841,-102.375617981
52150000,-101.303024994,-102.388122559
52200000,-101.29013205,-102.323043823
52250000,-101.280524841,-102.363609314
52300000,-101.218378357,-102.350990295
52350000,-101.273775833,-102.40032196
52400000,-101.259920807,-102.285964966
52450000,-101.259015915,-102.371192932
52500000,-101.235649902,-102.348922729
52550000,-101.284682343,-102.327644348
52600000,-101.235541794,-102.345802307
52650000,-101.238083984,-102.382987976
52700000,-101.250646896,-102.413139343
52750000,-101.251158157,-102.281303406
52800000,-101.264049088,-102.29057312
52850000,-101.275828644,-102.358039856
52900000,-101.230418198,-102.348434448
52950000,-101.251911057,-102.306411743
53000000,-101.233670395,-102.352424622
53050000,-101.222619171,-102.309234619
53100000,-101.216230453,-102.306999207
53150000,-101.209093246,-102.263053894
53200000,-101.223891724,-102.313476562
53250000,-101.239993561,-102.244400024
53300000,-101.224154556,-102.326553345
53350000,-101.235588104,-102.335632324
53400000,-101.202261505,-102.314208984
53450000,-101.203134949,-102.361122131
53500000,-101.180512115,-102.313339233
53550000,-101.186988693,-102.319244385
53600000,-101.211815308,-102.220489502
53650000,-101.213318008,-102.329734802
53700000,-101.209158615,-102.283668518
53750000,-101.217036179,-102.299446106
53800000,-101.229179184,-102.346199036
53850000,-101.198494675,-102.288902283
53900000,-101.195581604,-102.32118988
53950000,-101.225286896,-102.352272034
54000000,-101.200093002,-102.375328064
54050000,-101.204927246,-102.250762939
54100000,-101.19848381,-102.273361206
54150000,-101.196229874,-102.251564026
54200000,-101.18311174,-102.265922546
54250000,-101.20912706,-102.230560303
54300000,-101.20375679,-102.273979187
54350000,-101.188381744,-102.289398193
54400000,-101.213734406,-102.251190186
54450000,-101.141501022,-102.313659668
54500000,-101.19383728,-102.351356506
54550000,-101.185382309,-102.298622131
54600000,-101.159740631,-102.208190918
54650000,-101.181993439,-102.335266113
54700000,-101.197377777,-102.26007843
54750000,-101.184802231,-102.212257385
54800000,-101.188419495,-102.257232666
54850000,-101.181698288,-102.270774841
54900000,-101.189676636,-102.33341217
54950000,-101.157599396,-102.388710022
55000000,-101.170865799,-102.292411804
55050000,-101.157098663,-102.201324463
55100000,-101.172963425,-102.237236023
55150000,-101.204163635,-102.29637146
55200000,-101.178891281,-102.245124817
55250000,-101.170635818,-102.312744141
55300000,-101.150321381,-102.273384094
55350000,-101.15103447,-102.305511475
55400000,-101.148592453,-102.253105164
55450000,-101.189953766,-102.223052979
55500000,-101.1688358,-102.234802246
55550000,-101.179776276,-102.348571777
55600000,-101.145955841,-102.331077576
55650000,-101.139611084,-102.282600403
55700000,-101.147585526,-102.251464844
55750000,-101.161826935,-102.297119141
55800000,-101.113361252,-102.236846924
55850000,-101.156319626,-102.269638062
55900000,-101.141158829,-102.169326782
55950000,-101.149802414,-102.235198975
56000000,-101.156226852,-102.211921692
56050000,-101.160179962,-102.280273438
56100000,-101.149760773,-102.21736908
56150000,-101.132315338,-102.235015869
56200000,-101.149781464,-102.25063324
56250000,-101.119913101,-102.216697693
56300000,-101.161583954,-102.237136841
56350000,-101.081972229,-102.259391785
56400000,-101.132204773,-102.235404968
56450000,-101.106672119,-102.231834412
56500000,-101.120016739,-102.273040771
56550000,-101.122123245,-102.246887207
56600000,-101.120589157,-102.263710022
56650000,-101.126963303,-102.219459534
56700000,-101.100978394,-102.291267395
56750000,-101.130360687,-102.194442749
56800000,-101.098708649,-102.21446228
56850000,-101.106243423,-102.252449036
56900000,-101.076522842,-102.161239624
56950000,-101.098468063,-102.223327637
57000000,-101.078540344,-102.207023621
57050000,-101.109866455,-102.239570618
57100000,-101.075667328,-102.235923767
57150000,-101.087836456,-102.263397217
57200000,-101.11087561,-102.305038452
57250000,-101.088703888,-102.285552979
57300000,-101.104229706,-102.210540771
57350000,-101.096100662,-102.235572815
57400000,-101.097074982,-102.16986084
57450000,-101.096380341,-102.242446899
57500000,-101.10054715,-102.136360168
57550000,-101.092381454,-102.212440491
57600000,-101.084019791,-102.211051941
57650000,-101.093175308,-102.174552917
57700000,-101.085311813,-102.238174438
57750000,-101.099792923,-102.23210907
57800000,-101.078039856,-102.235298157
57850000,-101.065713608,-102.156013489
57900000,-101.08621196,-102.185211182
57950000,-101.051555252,-102.161102295
58000000,-101.080221436,-102.113227844
58050000,-101.049024048,-102.245422363
58100000,-101.065694321,-102.176200867
58150000,-101.076140747,-102.213775635
58200000,-101.085716812,-102.200164795
58250000,-101.018762772,-102.218986511
58300000,-101.071139771,-102.256736755
58350000,-101.062172394,-102.163085938
58400000,-101.062326843,-102.293251038
58450000,-101.052428879,-102.112098694
58500000,-101.067483109,-102.253547668
58550000,-101.054782242,-102.177680969
58600000,-101.077153625,-102.231895447
58650000,-101.046751678,-102.258674622
58700000,-101.053342896,-102.153388977
58750000,-101.067191391,-102.172805786
58800000,-101.056831848,-102.17175293
58850000,-101.048784012,-102.242347717
58900000,-101.048863785,-102.149635315
58950000,-101.022511581,-102.192222595
59000000,-101.045085403,-102.149597168
59050000,-101.041776596,-102.156776428
59100000,-101.057413788,-102.144073486
59150000,-101.052282959,-102.139640808
59200000,-101.022806854,-102.173164368
59250000,-101.04175238,-102.174674988
59300000,-101.062318695,-102.161499023
59350000,-101.065486374,-102.204711914
59400000,-101.050374191,-102.101112366
59450000,-101.066631012,-102.147338867
59500000,-101.050333984,-102.101768494
59550000,-101.033516693,-102.163520813
59600000,-101.054956589,-102.239990234
59650000,-101.05938121,-102.150665283
59700000,-101.034692337,-102.165489197
59750000,-100.99773909,-102.218475342
59800000,-100.985604858,-102.135665894
59850000,-101.014875656,-102.218589783
59900000,-101.024725052,-102.201141357
59950000,-101.030271194,-102.155670166
60000000,-100.997046967,-102.110549927
60050000,-101.045239197,-102.212287903
60100000,-100.98640715,-102.123023987
60150000,-101.012369339,-102.139144897
60200000,-101.008362503,-102.144889832
60250000,-100.991376419,-102.185684204
60300000,-101.023209808,-102.128921509
60350000,-100.99505806,-102.202102661
60400000,-101.017572021,-102.194587708
60450000,-101.032563385,-102.109046936
60500000,-101.008430679,-102.103912354
60550000,-101.01518364,-102.12323761
60600000,-101.013073776,-102.114280701
60650000,-101.000631271,-102.112220764
60700000,-100.996153625,-102.071022034
60750000,-101.011401657,-102.140541077
60800000,-101.003373489,-102.135688782
60850000,-100.994563232,-102.087028503
60900000,-101.019421127,-102.098373413
60950000,-101.013275116,-102.117523193
61000000,-100.976232025,-102.131500244
61050000,-100.98509024,-102.126663208
61100000,-100.979366425,-102.104911804
61150000,-100.974430542,-102.154251099
61200000,-100.999253418,-102.113571167
61250000,-100.936963348,-102.115913391
61300000,-101.000123749,-102.134750366
61350000,-100.964971085,-102.10735321
61400000,-100.973903778,-102.183410645
61450000,-100.995601135,-102.116653442
61500000,-100.975803894,-102.094184875
61550000,-100.97905249,-102.118843079
61600000,-100.972903549,-102.080833435
61650000,-100.99248204,-102.125534058
61700000,-100.973609604,-102.130935669
61750000,-100.999138046,-102.145362854
61800000,-100.95598526,-102.11945343
61850000,-100.940384903,-102.07195282
61900000,-100.960901413,-102.121925354
61950000,-100.977044281,-102.143203735
62000000,-100.956887131,-102.186607361
62050000,-100.969494125,-102.183616638
62100000,-100.921652542,-102.074363708
62150000,-100.995817444,-102.027565002
62200000,-100.946886215,-102.040351868
62250000,-100.962479126,-102.136802673
62300000,-100.973122147,-102.001487732
62350000,-100.973190277,-102.09828949
62400000,-100.974997482,-102.063262939
62450000,-100.972851822,-102.128440857
62500000,-100.944360443,-102.16116333
62550000,-100.960879044,-102.068557739
62600000,-100.961764267,-102.110603333
62650000,-100.927500244,-102.096214294
62700000,-100.941800171,-102.119873047
62750000,-100.934637344,-102.081474304
62800000,-100.936103851,-102.105628967
62850000,-100.920387558,-102.07333374
62900000,-100.958404083,-102.083015442
62950000,-100.901554047,-102.082626343
63000000,-100.935723145,-102.115249634
63050000,-100.929627808,-102.071159363
63100000,-100.955628845,-102.066139221
63150000,-100.939860306,-102.043998718
63200000,-100.945937469,-102.022361755
63250000,-100.93142514,-102.080078125
63300000,-100.928202469,-102.125221252
63350000,-100.938339249,-102.110961914
63400000,-100.910012085,-102.103057861
63450000,-100.931477081,-102.113052368
63500000,-100.938640289,-102.098884583
63550000,-100.906386292,-102.146087646
63600000,-100.933778915,-102.003585815
63650000,-100.922957489,-102.069396973
63700000,-100.914629623,-102.086639404
63750000,-100.913428802,-102.151611328
63800000,-100.913979416,-102.087882996
63850000,-100.905394714,-102.050872803
63900000,-100.894899445,-102.118400574
63950000,-100.911613983,-102.061264038
64000000,-100.91774028,-102.06211853
64050000,-100.912738617,-102.108070374
64100000,-100.898300629,-102.098236084
64150000,-100.910716263,-102.02456665
64200000,-100.926298477,-102.007087708
64250000,-100.928464722,-102.05317688
64300000,-100.898815018,-102.069770813
64350000,-100.891907883,-102.028038025
64400000,-100.885242432,-101.985847473
64450000,-100.883281219,-102.064613342
64500000,-100.902520691,-102.049598694
64550000,-100.909695038,-102.150184631
64600000,-100.879872864,-102.105537415
64650000,-100.912095428,-101.9506073
64700000,-100.893394165,-102.059776306
64750000,-100.891011169,-102.034614563
64800000,-100.873375473,-102.04385376
64850000,-100.889826859,-102.109024048
64900000,-100.870002701,-102.020614624
64950000,-100.885275742,-102.011474609
65000000,-100.870710693,-102.064186096
65050000,-100.913012878,-102.053886414
65100000,-100.879060867,-102.089378357
65150000,-100.927908997,-102.046150208
65200000,-100.868467651,-102.039909363
65250000,-100.888797394,-102.007102966
65300000,-100.871138992,-102.081764221
65350000,-100.816224609,-102.094047546
65400000,-100.88262236,-102.070404053
65450000,-100.856277695,-102.051002502
65500000,-100.862262802,-102.140335083
65550000,-100.85914502,-102.020515442
65600000,-100.88300499,-102.020881653
65650000,-100.855757401,-102.040214539
65700000,-100.871580276,-102.03011322
65750000,-100.854374084,-102.051696777
65800000,-100.830944626,-102.014472961
65850000,-100.888120834,-101.976264954
65900000,-100.858848785,-102.025863647
65950000,-100.879292435,-102.062782288
66000000,-100.861095016,-102.10684967
66050000,-100.857838181,-102.02999115
66100000,-100.894259735,-101.987457275
66150000,-100.855363419,-102.029914856
66200000,-100.824161636,-101.991996765
66250000,-100.869629578,-102.031364441
66300000,-100.85019635,-102.075904846
66350000,-100.857467804,-102.00919342
66400000,-100.849133926,-101.984634399
66450000,-100.83578598,-101.929260254
66500000,-100.875565872,-102.003738403
66550000,-100.863581573,-102.070823669
66600000,-100.859074219,-102.073287964
66650000,-100.860609238,-101.979194641
66700000,-100.864384857,-102.015838623
66750000,-100.838947464,-102.009040833
66800000,-100.865783813,-102.014587402
66850000,-100.815499191,-101.956375122
66900000,-100.801567459,-101.940338135
66950000,-100.84133696,-102.005851746
67000000,-100.843689896,-101.991950989
67050000,-100.859723114,-102.060897827
67100000,-100.803754745,-102.001426697
67150000,-100.846660263,-102.053070068
67200000,-100.827876038,-102.007148743
67250000,-100.821251297,-101.966720581
67300000,-100.830944824,-101.97454071
67350000,-100.813914459,-102.015991211
67400000,-100.837503723,-101.975975037
67450000,-100.824385452,-101.967346191
67500000,-100.819121704,-102.011703491
67550000,-100.805547592,-101.978881836
67600000,-100.804918182,-101.974822998
67650000,-100.853247147,-102.021377563
67700000,-100.850348068,-102.002853394
67750000,-100.816722031,-101.995162964
67800000,-100.795471649,-101.990287781
67850000,-100.839800751,-102.045173645
67900000,-100.793838821,-101.956443787
67950000,-100.814566696,-102.028312683
68000000,-100.80630806,-101.965576172
68050000,-100.786848373,-102.055923462
68100000,-100.803112885,-101.984786987
68150000,-100.812634445,-102.063583374
68200000,-100.84096312,-101.91028595
68250000,-100.818026199,-101.960929871
68300000,-100.812236252,-102.006134033
68350000,-100.815311264,-102.012901306
68400000,-100.796147003,-101.985519409
68450000,-100.774238174,-102.006713867
68500000,-100.801268692,-101.994384766
68550000,-100.818305862,-101.926383972
68600000,-100.814834351,-101.972305298
68650000,-100.786573441,-101.964477539
68700000,-100.791361099,-101.96031189
68750000,-100.811395477,-101.963356018
68800000,-100.814334122,-101.987548828
68850000,-100.781686447,-101.88722229
68900000,-100.762670731,-101.967636108
68950000,-100.773099945,-101.960617065
69000000,-100.77102832,-101.953361511
69050000,-100.771339554,-101.96043396
69100000,-100.803175674,-102.012046814
69150000,-100.767662521,-102.01222229
69200000,-100.793864532,-101.935462952
69250000,-100.792867386,-101.957946777
69300000,-100.777811188,-102.039199829
69350000,-100.773386826,-101.907684326
69400000,-100.79098645,-102.02722168
69450000,-100.797634262,-101.91104126
69500000,-100.775133652,-101.868850708
69550000,-100.778550919,-101.983406067
69600000,-100.786579315,-102.005409241
69650000,-100.757725189,-101.985198975
69700000,-100.783333206,-101.943313599
69750000,-100.785996964,-101.896621704
69800000,-100.7834207,-102.012252808
69850000,-100.75680191,-101.924797058
69900000,-100.752292145,-101.866760254
69950000,-100.77457486,-101.970802307
70000000,-100.738604019,-101.999214172
70050000,-100.763903397,-101.924407959
70100000,-100.728630417,-101.962760925
70150000,-100.758904388,-101.880409241
70200000,-100.77332814,-101.943496704
70250000,-100.766533585,-101.965675354
70300000,-100.761307953,-102.005233765
70350000,-100.756747986,-101.91885376
70400000,-100.765230499,-101.936790466
70450000,-100.772776596,-101.945991516
70500000,-100.762532074,-102.016853333
70550000,-100.752398178,-101.877128601
70600000,-100.763769943,-101.91960907
70650000,-100.732844223,-102.005409241
70700000,-100.739662048,-101.915985107
70750000,-100.751925858,-101.955360413
70800000,-100.752944519,-101.926239014
70850000,-100.717087891,-101.985328674
70900000,-100.739651505,-101.983139038
70950000,-100.753075989,-101.933609009
71000000,-100.778310486,-101.814651489
71050000,-100.789188431,-101.955947876
71100000,-100.721894501,-101.965003967
71150000,-100.728744568,-102.014701843
71200000,-100.72465361,-101.879798889
71250000,-100.767494415,-101.955749512
71300000,-100.717036621,-101.966377258
71350000,-100.707822723,-101.98349762
71400000,-100.735725052,-101.956428528
71450000,-100.715375183,-101.906898499
71500000,-100.728419693,-101.87336731
71550000,-100.744051636,-101.979011536
71600000,-100.711189224,-101.900627136
71650000,-100.747968948,-101.88785553
71700000,-100.740486084,-101.94430542
71750000,-100.687588699,-101.899459839
71800000,-100.724361435,-101.942253113
71850000,-100.718654526,-101.894462585
71900000,-100.738447235,-101.93182373
71950000,-100.730378189,-101.884223938
72000000,-100.716835205,-102.011352539
72050000,-100.706524063,-101.90032196
72100000,-100.721594376,-101.871063232
72150000,-100.710782898,-101.92414093
72200000,-100.735779083,-101.917472839
72250000,-100.70459848,-101.822181702
72300000,-100.735246475,-101.846939087
72350000,-100.683977188,-101.883987427
72400000,-100.679001984,-101.87902832
72450000,-100.721456802,-101.925567627
72500000,-100.691882431,-101.885490417
72550000,-100.691754013,-101.976951599
72600000,-100.717880875,-101.939552307
72650000,-100.718023407,-101.844841003
72700000,-100.704482224,-101.829528809
72750000,-100.719086029,-101.961799622
72800000,-100.690077118,-101.945075989
72850000,-100.697030563,-101.927078247
72900000,-100.724993942,-101.930213928
72950000,-100.709410126,-101.870498657
73000000,-100.669642456,-101.882347107
73050000,-100.725741211,-101.888671875
73100000,-100.690808762,-101.869224548
73150000,-100.697329758,-101.8698349
73200000,-100.71852095,-101.889862061
73250000,-100.698437851,-101.871437073
73300000,-100.64617218,-101.829788208
73350000,-100.686183792,-101.845649719
73400000,-100.677118378,-101.842727661
73450000,-100.668322708,-101.865341187
73500000,-100.701635376,-101.94127655
73550000,-100.69347464,-101.860206604
73600000,-100.693684158,-101.850746155
73650000,-100.68882663,-101.917022705
73700000,-100.701297913,-101.884239197
73750000,-100.687651077,-101.99937439
73800000,-100.661098831,-101.865264893
73850000,-100.684818771,-101.898887634
73900000,-100.651966385,-101.967071533
73950000,-100.685325073,-101.859428406
74000000,-100.664005661,-101.845664978
74050000,-100.693190445,-101.893051147
74100000,-100.666010468,-101.849327087
74150000,-100.678019135,-101.842628479
74200000,-100.672294052,-101.855964661
74250000,-100.659054977,-101.858955383
74300000,-100.690744873,-101.852600098
74350000,-100.655552643,-101.887298584
74400000,-100.663863068,-101.903335571
74450000,-100.64447113,-101.902961731
74500000,-100.646616226,-101.825027466
74550000,-100.658995667,-101.863525391
74600000,-100.666344223,-101.877922058
74650000,-100.641050995,-101.87147522
74700000,-100.649246567,-101.899490356
74750000,-100.648748459,-101.843109131
74800000,-100.630354721,-101.837036133
74850000,-100.658364197,-101.921699524
74900000,-100.655147903,-101.820411682
74950000,-100.633153824,-101.870277405
75000000,-100.633961258,-101.861915588
75050000,-100.665036011,-101.803253174
75100000,-100.649982086,-101.850898743
75150000,-100.61941803,-101.870689392
75200000,-100.67177066,-101.941291809
75250000,-100.651630127,-101.869415283
75300000,-100.620800308,-101.893127441
75350000,-100.682759476,-101.854537964
75400000,-100.630671127,-101.856185913
75450000,-100.632518616,-101.872909546
75500000,-100.639950577,-101.893539429
75550000,-100.632355804,-101.835014343
75600000,-100.625121201,-101.867332458
75650000,-100.641390015,-101.890884399
75700000,-100.630073318,-101.806549072
75750000,-100.653786575,-101.933189392
75800000,-100.649822632,-101.869766235
75850000,-100.629891922,-101.891075134
75900000,-100.651092468,-101.81578064
75950000,-100.633527847,-101.901603699
76000000,-100.637603607,-101.891227722
76050000,-100.618583084,-101.862434387
76100000,-100.634046219,-101.849487305
76150000,-100.606700424,-101.807914734
76200000,-100.646467987,-101.852500916
76250000,-100.636026627,-101.844024658
76300000,-100.631803238,-101.88885498
76350000,-100.608442719,-101.867889404
76400000,-100.663900436,-101.901321411
76450000,-100.621503601,-101.826622009
76500000,-100.592803986,-101.896377563
76550000,-100.635417328,-101.938468933
76600000,-100.6340224,-101.816627502
76650000,-100.629102737,-101.814865112
76700000,-100.6102453,-101.871665955
76750000,-100.594247681,-101.895835876
76800000,-100.619902496,-101.890914917
76850000,-100.631045151,-101.911460876
76900000,-100.60912468,-101.822410583
76950000,-100.61420163,-101.820014954
77000000,-100.626503998,-101.921669006
77050000,-100.626847809,-101.778366089
77100000,-100.617129883,-101.841751099
77150000,-100.619460541,-101.813812256
77200000,-100.585419556,-101.857551575
77250000,-100.604135651,-101.875465393
77300000,-100.587380768,-101.870361328
77350000,-100.589166672,-101.888038635
77400000,-100.627025497,-101.818321228
77450000,-100.617465652,-101.802909851
77500000,-100.601571686,-101.876174927
77550000,-100.578932831,-101.856117249
77600000,-100.572931076,-101.78843689
77650000,-100.591255936,-101.753463745
77700000,-100.597786194,-101.857772827
77750000,-100.576600067,-101.846252441
