num_samples,L
77750000,-100.366357925,-101.388587952
77800000,-100.356519653,-101.466033936
77850000,-100.337784515,-101.441848755
77900000,-100.361604919,-101.466377258
77950000,-100.363624985,-101.473464966
78000000,-100.375058807,-101.487991333
78050000,-100.394038528,-101.44065094
78100000,-100.357185974,-101.479934692
78150000,-100.391084885,-101.5051651
78200000,-100.335215408,-101.438728333
78250000,-100.371737198,-101.45891571
78300000,-100.370435257,-101.49180603
78350000,-100.327832611,-101.485214233
78400000,-100.347515259,-101.39050293
78450000,-100.356452271,-101.520576477
78500000,-100.373983353,-101.449676514
78550000,-100.361636658,-101.5027771
78600000,-100.348285873,-101.448379517
78650000,-100.362240479,-101.467185974
78700000,-100.328881561,-101.47013092
78750000,-100.345520569,-101.340446472
78800000,-100.360995956,-101.426620483
78850000,-100.343564316,-101.48323822
78900000,-100.369855515,-101.40045929
78950000,-100.334445221,-101.446853638
79000000,-100.336123657,-101.409736633
79050000,-100.348142715,-101.425598145
79100000,-100.350818176,-101.374710083
79150000,-100.343679337,-101.405128479
79200000,-100.347766251,-101.448852539
79250000,-100.323416107,-101.424949646
79300000,-100.314565857,-101.39440918
79350000,-100.307805481,-101.410461426
79400000,-100.328738937,-101.466911316
79450000,-100.342769958,-101.36693573
79500000,-100.301750305,-101.46395874
79550000,-100.325517288,-101.382728577
79600000,-100.329242905,-101.396087646
79650000,-100.298476669,-101.425453186
79700000,-100.317626495,-101.432685852
79750000,-100.313132904,-101.436416626
79800000,-100.327823624,-101.467750549
79850000,-100.342283844,-101.45766449
79900000,-100.319007767,-101.4296875
79950000,-100.322962234,-101.3699646
80000000,-100.329965378,-101.436164856
80050000,-100.346526459,-101.355072021
80100000,-100.338082672,-101.43283844
80150000,-100.314160767,-101.399467468
80200000,-100.294001816,-101.349411011
80250000,-100.32753653,-101.477371216
80300000,-100.346355362,-101.382484436
80350000,-100.295544815,-101.398521423
80400000,-100.32318158,-101.389564514
80450000,-100.32578186,-101.381790161
80500000,-100.3280103,-101.377098083
80550000,-100.301710159,-101.437721252
80600000,-100.317176483,-101.412315369
80650000,-100.307165619,-101.354476929
80700000,-100.307923248,-101.403038025
80750000,-100.311770767,-101.38999939
80800000,-100.269289322,-101.440887451
80850000,-100.318158447,-101.348884583
80900000,-100.317107056,-101.392356873
80950000,-100.31244075,-101.41708374
81000000,-100.30762291,-101.314880371
81050000,-100.259797333,-101.323188782
81100000,-100.308922729,-101.427909851
81150000,-100.269414124,-101.377944946
81200000,-100.309283432,-101.388328552
81250000,-100.311764145,-101.371826172
81300000,-100.299377609,-101.423202515
81350000,-100.30751384,-101.317687988
81400000,-100.284471939,-101.395515442
81450000,-100.298463196,-101.393737793
81500000,-100.299991226,-101.372459412
81550000,-100.278516785,-101.359176636
81600000,-100.311491501,-101.419006348
81650000,-100.291924576,-101.420425415
81700000,-100.273537292,-101.328575134
81750000,-100.27831926,-101.413215637
81800000,-100.317193115,-101.254592896
81850000,-100.27684053,-101.353515625
81900000,-100.248562408,-101.35181427
81950000,-100.24864769,-101.363327026
82000000,-100.276154984,-101.436393738
82050000,-100.264655701,-101.407951355
82100000,-100.254470566,-101.373847961
82150000,-100.270614975,-101.429084778
82200000,-100.283330078,-101.37702179
82250000,-100.283912277,-101.410415649
82300000,-100.26435994,-101.327224731
82350000,-100.268718857,-101.421760559
82400000,-100.24052829,-101.435317993
82450000,-100.262813232,-101.433944702
82500000,-100.284233749,-101.401138306
82550000,-100.258667709,-101.298873901
82600000,-100.291281647,-101.348434448
82650000,-100.258015305,-101.37727356
82700000,-100.240060501,-101.412452698
82750000,-100.279525833,-101.363265991
82800000,-100.251067688,-101.266677856
82850000,-100.277820129,-101.349662781
82900000,-100.259028809,-101.338912964
82950000,-100.254492554,-101.312088013
83000000,-100.259612167,-101.318527222
83050000,-100.264179291,-101.390716553
83100000,-100.237913803,-101.381652832
83150000,-100.247066422,-101.38659668
83200000,-100.246702759,-101.330101013
83250000,-100.268613739,-101.365531921
83300000,-100.233696136,-101.342498779
83350000,-100.23488649,-101.340866089
83400000,-100.243086609,-101.31968689
83450000,-100.294821793,-101.401992798
83500000,-100.225141235,-101.370491028
83550000,-100.262914001,-101.359848022
83600000,-100.256641708,-101.44216156
83650000,-100.226149307,-101.419921875
83700000,-100.25471907,-101.332817078
83750000,-100.223138687,-101.327651978
83800000,-100.242863083,-101.318962097
83850000,-100.214210846,-101.306800842
83900000,-100.23260791,-101.32849884
83950000,-100.214114471,-101.370941162
84000000,-100.233970627,-101.382652283
84050000,-100.231040726,-101.356987
84100000,-100.234073212,-101.356140137
84150000,-100.237680511,-101.345809937
84200000,-100.250023819,-101.378242493
84250000,-100.211036621,-101.267700195
84300000,-100.232919067,-101.26260376
84350000,-100.228979202,-101.337814331
84400000,-100.231288864,-101.309410095
84450000,-100.259884308,-101.2628479
84500000,-100.214261154,-101.309463501
84550000,-100.255333176,-101.327514648
84600000,-100.22036879,-101.346138
84650000,-100.217674271,-101.371276855
84700000,-100.217680801,-101.344421387
84750000,-100.270063019,-101.399604797
84800000,-100.234791901,-101.348243713
84850000,-100.202941544,-101.347732544
84900000,-100.241239243,-101.362884521
84950000,-100.206811142,-101.339706421
85000000,-100.23518425,-101.363388062
85050000,-100.211416321,-101.27520752
85100000,-100.243078751,-101.267250061
85150000,-100.239806213,-101.287956238
85200000,-100.182592316,-101.321090698
85250000,-100.208969147,-101.363388062
85300000,-100.196467361,-101.383377075
85350000,-100.188126129,-101.31526947
85400000,-100.187292252,-101.290336609
85450000,-100.221183136,-101.281265259
85500000,-100.220627289,-101.354751587
85550000,-100.207004013,-101.244178772
85600000,-100.248133621,-101.308570862
85650000,-100.167617157,-101.408615112
85700000,-100.194147888,-101.323242188
85750000,-100.192167786,-101.314041138
85800000,-100.223073257,-101.304069519
85850000,-100.215259949,-101.316574097
85900000,-100.180184433,-101.261253357
85950000,-100.192638184,-101.341903687
86000000,-100.192645157,-101.373596191
86050000,-100.203676773,-101.30292511
86100000,-100.194222565,-101.403862
86150000,-100.199211365,-101.314483643
86200000,-100.202961731,-101.345741272
86250000,-100.188691055,-101.330162048
86300000,-100.232426163,-101.300811768
86350000,-100.228196259,-101.326339722
86400000,-100.182430832,-101.336250305
86450000,-100.197561905,-101.347160339
86500000,-100.214753281,-101.315551758
86550000,-100.18767511,-101.229362488
86600000,-100.192299042,-101.332275391
86650000,-100.19277829,-101.315925598
86700000,-100.198309143,-101.286071777
86750000,-100.190095474,-101.33795929
86800000,-100.193289108,-101.385299683
86850000,-100.176647186,-101.311859131
86900000,-100.179238983,-101.351150513
86950000,-100.168397293,-101.262741089
87000000,-100.18385701,-101.290039062
87050000,-100.160088806,-101.222396851
87100000,-100.166603699,-101.294677734
87150000,-100.17471434,-101.260192871
87200000,-100.191388855,-101.270744324
87250000,-100.162985519,-101.35987854
87300000,-100.174287842,-101.272926331
87350000,-100.172446945,-101.294563293
87400000,-100.170905548,-101.311141968
87450000,-100.168967041,-101.270446777
87500000,-100.182433014,-101.297035217
87550000,-100.170231674,-101.263793945
87600000,-100.151974548,-101.33026123
87650000,-100.188855988,-101.246650696
87700000,-100.154843201,-101.364463806
87750000,-100.156749634,-101.26991272
87800000,-100.154295746,-101.348899841
87850000,-100.180799545,-101.350776672
87900000,-100.159539459,-101.273651123
87950000,-100.163411865,-101.35382843
88000000,-100.132398804,-101.317947388
88050000,-100.16050592,-101.28717804
88100000,-100.180373047,-101.261604309
88150000,-100.13544809,-101.237297058
88200000,-100.164194931,-101.325012207
88250000,-100.156964188,-101.342979431
88300000,-100.135133286,-101.243484497
88350000,-100.116509262,-101.333152771
88400000,-100.134096481,-101.243103027
88450000,-100.126521088,-101.308059692
88500000,-100.120915817,-101.311683655
88550000,-100.138473404,-101.230537415
88600000,-100.176981857,-101.318359375
88650000,-100.116591476,-101.230888367
88700000,-100.166451736,-101.22845459
88750000,-100.178992996,-101.283813477
88800000,-100.128035629,-101.32056427
88850000,-100.13031015,-101.302566528
88900000,-100.158132889,-101.203826904
88950000,-100.136198639,-101.284805298
89000000,-100.122980957,-101.26763916
89050000,-100.16728157,-101.224647522
89100000,-100.138366302,-101.322311401
89150000,-100.116819138,-101.264511108
89200000,-100.127027924,-101.215362549
89250000,-100.138165176,-101.247039795
89300000,-100.143530853,-101.187965393
89350000,-100.151001877,-101.287147522
89400000,-100.134764496,-101.282402039
89450000,-100.155587875,-101.203132629
89500000,-100.120245193,-101.237213135
89550000,-100.157144821,-101.221923828
89600000,-100.182646255,-101.252555847
89650000,-100.145546448,-101.278327942
89700000,-100.119663269,-101.273353577
89750000,-100.123722534,-101.231750488
89800000,-100.12003508,-101.336402893
89850000,-100.091454666,-101.261268616
89900000,-100.099700089,-101.33493042
89950000,-100.117969162,-101.267662048
90000000,-100.142723099,-101.155349731
90050000,-100.121336441,-101.30871582
90100000,-100.129328018,-101.331489563
90150000,-100.126529709,-101.322250366
90200000,-100.14611937,-101.340690613
90250000,-100.137150696,-101.27179718
90300000,-100.111787186,-101.248710632
90350000,-100.106036774,-101.233139038
90400000,-100.100729385,-101.240638733
90450000,-100.107032867,-101.221160889
90500000,-100.100205215,-101.232086182
90550000,-100.12001416,-101.148155212
90600000,-100.118375381,-101.243247986
90650000,-100.142625809,-101.237487793
90700000,-100.131066177,-101.259895325
90750000,-100.119246857,-101.244354248
90800000,-100.0999384,-101.185966492
90850000,-100.074299271,-101.267875671
90900000,-100.113227448,-101.307502747
90950000,-100.131443405,-101.226348877
91000000,-100.114700165,-101.195549011
91050000,-100.100710678,-101.200172424
91100000,-100.068031738,-101.295074463
91150000,-100.093026566,-101.334091187
91200000,-100.121212402,-101.168502808
91250000,-100.087018967,-101.205215454
91300000,-100.094843216,-101.213951111
91350000,-100.11921257,-101.177558899
91400000,-100.079762695,-101.283546448
91450000,-100.11455719,-101.207237244
91500000,-100.102438034,-101.24987793
91550000,-100.083047928,-101.186843872
91600000,-100.095248535,-101.186164856
91650000,-100.10147197,-101.245597839
91700000,-100.084326218,-101.22492218
91750000,-100.105659103,-101.301872253
91800000,-100.103334991,-101.218147278
91850000,-100.095402481,-101.212562561
91900000,-100.133386017,-101.301750183
91950000,-100.090617691,-101.152839661
92000000,-100.087018814,-101.218315125
92050000,-100.105752731,-101.233131409
92100000,-100.085393631,-101.190414429
92150000,-100.088851501,-101.207901001
92200000,-100.089210083,-101.265068054
92250000,-100.085105453,-101.225090027
92300000,-100.061812378,-101.207771301
92350000,-100.063153824,-101.291259766
92400000,-100.137231018,-101.270179749
92450000,-100.093607101,-101.172012329
92500000,-100.084005356,-101.196159363
92550000,-100.097560135,-101.223983765
92600000,-100.07829007,-101.280059814
92650000,-100.050356049,-101.228813171
92700000,-100.088234161,-101.220001221
92750000,-100.086441101,-101.175262451
92800000,-100.095494476,-101.252212524
92850000,-100.069744385,-101.219810486
92900000,-100.074157028,-101.223045349
92950000,-100.0881483,-101.290512085
93000000,-100.03938295,-101.214912415
93050000,-100.075571335,-101.166259766
93100000,-100.064472656,-101.255912781
93150000,-100.056428864,-101.236961365
93200000,-100.033992691,-101.197372437
93250000,-100.058430405,-101.18057251
93300000,-100.078906219,-101.199424744
93350000,-100.051818924,-101.25151062
93400000,-100.075588242,-101.20954895
93450000,-100.055450455,-101.267715454
93500000,-100.075858475,-101.206069946
93550000,-100.078793457,-101.209739685
93600000,-100.035128738,-101.25932312
93650000,-100.052603577,-101.176498413
93700000,-100.049511475,-101.296127319
93750000,-100.043509811,-101.222084045
93800000,-100.07467894,-101.144874573
93850000,-100.050572845,-101.211463928
93900000,-100.105446121,-101.220458984
93950000,-100.055798767,-101.219772339
94000000,-100.040552902,-101.12676239
94050000,-100.067777328,-101.238311768
94100000,-100.047257019,-101.190841675
94150000,-100.034454865,-101.200614929
94200000,-100.0683461,-101.147262573
94250000,-100.065071014,-101.162147522
94300000,-100.073566208,-101.202064514
94350000,-100.065181137,-101.277961731
94400000,-100.008597595,-101.156684875
94450000,-100.054980362,-101.077835083
94500000,-100.061288177,-101.18296051
94550000,-100.028093933,-101.165153503
94600000,-100.040526917,-101.135925293
94650000,-100.033301773,-101.199584961
94700000,-100.062583084,-101.236602783
94750000,-100.018478699,-101.121009827
94800000,-100.052150894,-101.204673767
94850000,-100.035886002,-101.18787384
94900000,-100.040028488,-101.247779846
94950000,-100.039265869,-101.1223526
95000000,-100.012728561,-101.151435852
95050000,-100.034379272,-101.211387634
95100000,-100.040089478,-101.176673889
95150000,-100.014927414,-101.232833862
95200000,-100.036038635,-101.177124023
95250000,-100.037659393,-101.190971375
95300000,-100.033170822,-101.218772888
95350000,-100.030915863,-101.165786743
95400000,-100.034690521,-101.153778076
95450000,-100.030568573,-101.185638428
95500000,-100.069931168,-101.215660095
95550000,-100.00257402,-101.233360291
95600000,-100.051189224,-101.221366882
95650000,-100.036782806,-101.202941895
95700000,-100.064019272,-101.119651794
95750000,-100.034380508,-101.190834045
95800000,-100.019354721,-101.136787415
95850000,-100.033481674,-101.098800659
95900000,-100.031622452,-101.143310547
95950000,-100.058220551,-101.206390381
96000000,-100.039717148,-101.187133789
96050000,-100.018594009,-101.150787354
96100000,-100.047446198,-101.193412781
96150000,-100.015449081,-101.121513367
96200000,-100.003166794,-101.097763062
96250000,-100.022054581,-101.261413574
96300000,-100.038434937,-101.060684204
96350000,-100.016954407,-101.208763123
96400000,-100.021457474,-101.156181335
96450000,-100.001730728,-101.17375946
96500000,-100.018013916,-101.133049011
96550000,-100.017450287,-101.15625
96600000,-99.9746292419,-101.150466919
96650000,-100.006939819,-101.122787476
96700000,-99.9944999542,-101.197647095
96750000,-100.004005264,-101.064147949
96800000,-100.013390976,-101.159790039
96850000,-99.9918320007,-101.077209473
96900000,-100.02648674,-101.144714355
96950000,-99.9961651001,-101.107208252
97000000,-99.9919532471,-101.206222534
97050000,-100.014835312,-101.105278015
97100000,-99.9933581238,-101.145172119
97150000,-99.9930644989,-101.179603577
97200000,-100.00552623,-101.170608521
97250000,-100.003118851,-101.113456726
97300000,-99.9880144043,-101.166053772
97350000,-99.9985861969,-101.160896301
97400000,-99.999222229,-101.141326904
97450000,-100.000066986,-101.124885559
97500000,-99.9978867645,-101.161201477
97550000,-99.994352417,-101.149238586
97600000,-100.01190065,-101.125465393
97650000,-99.9920442657,-101.065513611
97700000,-99.9896712799,-101.159286499
97750000,-100.010212982,-101.132209778
97800000,-99.9886338654,-101.150314331
97850000,-99.9813530884,-101.160850525
97900000,-99.9944984131,-101.114761353
97950000,-99.9845323029,-101.129249573
98000000,-99.9908716888,-101.087600708
98050000,-99.9962920227,-101.142303467
98100000,-99.9510762329,-101.154800415
98150000,-99.9594147644,-101.103630066
98200000,-99.9735482025,-101.088409424
98250000,-99.9291344299,-101.160995483
98300000,-99.9920805817,-101.155883789
98350000,-99.9951846313,-101.147735596
98400000,-99.9808305664,-101.111465454
98450000,-99.9761028442,-101.175308228
98500000,-99.9665571136,-101.224372864
98550000,-99.9560913391,-101.141716003
98600000,-99.9821902313,-101.119621277
98650000,-99.9970893707,-101.052612305
98700000,-99.9718327637,-101.202354431
98750000,-99.9874635773,-101.101959229
98800000,-99.9763619232,-101.094299316
98850000,-99.9919286652,-101.239974976
98900000,-99.9582188873,-101.207542419
98950000,-99.9749102325,-101.205116272
99000000,-99.9596534271,-101.041625977
99050000,-99.9482431488,-101.108108521
99100000,-99.9689192963,-101.192695618
99150000,-99.9720089569,-101.216590881
99200000,-99.9817853394,-101.060417175
99250000,-99.9812118988,-101.12940979
99300000,-99.9655690918,-101.187477112
99350000,-99.9392553406,-101.115974426
99400000,-99.9839729462,-101.17339325
99450000,-99.9537156219,-101.135238647
99500000,-99.9609023438,-101.146621704
99550000,-99.9852695312,-101.173103333
99600000,-99.9412738953,-101.170684814
99650000,-99.9502458649,-101.067100525
99700000,-99.9532579803,-101.083999634
99750000,-99.9750151978,-101.085464478
99800000,-99.9730989075,-101.158782959
99850000,-99.9522602081,-101.052124023
99900000,-99.964986969,-101.072181702
99950000,-99.9506812744,-101.088661194
100000000,-99.9464487457,-101.0887146
