num_samples,L
77800000,-103.703546188,-105.659202576
77850000,-103.686861313,-105.677078247
77900000,-103.709570236,-105.631698608
77950000,-103.703077988,-105.623161316
78000000,-103.702558731,-105.586784363
78050000,-103.706633438,-105.632049561
78100000,-103.679292023,-105.612678528
78150000,-103.692055374,-105.707496643
78200000,-103.698858185,-105.638977051
78250000,-103.711177933,-105.606613159
78300000,-103.6901026,-105.616348267
78350000,-103.712576843,-105.582901001
78400000,-103.672321686,-105.605751038
78450000,-103.670035995,-105.636398315
78500000,-103.682329834,-105.558197021
78550000,-103.684135117,-105.588027954
78600000,-103.701261185,-105.561859131
78650000,-103.683723679,-105.618972778
78700000,-103.678569214,-105.604789734
78750000,-103.657931946,-105.623527527
78800000,-103.658439667,-105.563850403
78850000,-103.664907257,-105.634048462
78900000,-103.673977188,-105.602348328
78950000,-103.677529877,-105.575752258
79000000,-103.658653473,-105.669448853
79050000,-103.656780914,-105.575874329
79100000,-103.66227951,-105.626838684
79150000,-103.683496262,-105.658424377
79200000,-103.649328339,-105.573348999
79250000,-103.683125259,-105.652999878
79300000,-103.664014648,-105.593078613
79350000,-103.65244133,-105.557899475
79400000,-103.662922119,-105.614372253
79450000,-103.657417786,-105.682853699
79500000,-103.695678314,-105.598922729
79550000,-103.660731827,-105.56968689
79600000,-103.661721603,-105.595672607
79650000,-103.646799591,-105.629997253
79700000,-103.649119156,-105.562812805
79750000,-103.650167419,-105.562225342
79800000,-103.639655045,-105.6147995
79850000,-103.644590607,-105.543571472
79900000,-103.643808273,-105.591873169
79950000,-103.623770416,-105.65637207
80000000,-103.622319473,-105.552497864
80050000,-103.623746124,-105.620887756
80100000,-103.627664185,-105.591285706
80150000,-103.635911926,-105.574516296
80200000,-103.618295059,-105.488037109
80250000,-103.613287811,-105.554214478
80300000,-103.620844711,-105.537597656
80350000,-103.632533966,-105.586875916
80400000,-103.635150375,-105.508796692
80450000,-103.599803909,-105.543365479
80500000,-103.631038483,-105.537101746
80550000,-103.641847504,-105.573753357
80600000,-103.598642639,-105.558227539
80650000,-103.640261078,-105.549064636
80700000,-103.629213455,-105.569335938
80750000,-103.613495483,-105.586524963
80800000,-103.622256836,-105.50554657
80850000,-103.62203302,-105.568000793
80900000,-103.616495621,-105.539474487
80950000,-103.630717194,-105.559677124
81000000,-103.620843933,-105.488311768
81050000,-103.60498378,-105.586524963
81100000,-103.59300943,-105.521873474
81150000,-103.623725754,-105.522850037
81200000,-103.615183502,-105.551422119
81250000,-103.594192108,-105.529899597
81300000,-103.603208572,-105.594749451
81350000,-103.598050278,-105.565750122
81400000,-103.590544418,-105.60030365
81450000,-103.57963443,-105.522949219
81500000,-103.580422348,-105.549110413
81550000,-103.600228424,-105.571746826
81600000,-103.596934525,-105.573951721
81650000,-103.583033279,-105.559577942
81700000,-103.599431946,-105.492500305
81750000,-103.577531158,-105.5258255
81800000,-103.582748917,-105.551147461
81850000,-103.581264236,-105.59815979
81900000,-103.577110611,-105.524650574
81950000,-103.561439667,-105.578300476
82000000,-103.582605789,-105.559539795
82050000,-103.556973526,-105.553237915
82100000,-103.582326263,-105.545776367
82150000,-103.578754639,-105.519340515
82200000,-103.595764801,-105.51574707
82250000,-103.593353577,-105.595039368
82300000,-103.561988037,-105.584777832
82350000,-103.560080948,-105.486114502
82400000,-103.552796387,-105.496101379
82450000,-103.560205902,-105.610374451
82500000,-103.584663681,-105.569900513
82550000,-103.568185852,-105.545852661
82600000,-103.546165955,-105.586624146
82650000,-103.55824205,-105.560348511
82700000,-103.554716492,-105.57522583
82750000,-103.554587997,-105.491722107
82800000,-103.525839386,-105.615898132
82850000,-103.571791931,-105.505897522
82900000,-103.514181519,-105.501296997
82950000,-103.550260773,-105.548286438
83000000,-103.554546204,-105.527702332
83050000,-103.56026825,-105.56300354
83100000,-103.564220078,-105.578178406
83150000,-103.556421677,-105.572227478
83200000,-103.553685181,-105.530799866
83250000,-103.524813156,-105.497299194
83300000,-103.545558716,-105.4895401
83350000,-103.546076096,-105.512741089
83400000,-103.517345612,-105.554771423
83450000,-103.527685791,-105.523628235
83500000,-103.526571701,-105.48764801
83550000,-103.528828552,-105.533447266
83600000,-103.530282486,-105.552902222
83650000,-103.552267914,-105.449226379
83700000,-103.503992523,-105.539802551
83750000,-103.534734024,-105.540390015
83800000,-103.532180862,-105.522148132
83850000,-103.488031342,-105.527824402
83900000,-103.535387192,-105.506408691
83950000,-103.501961441,-105.541801453
84000000,-103.515790802,-105.474914551
84050000,-103.527191559,-105.529899597
84100000,-103.544057907,-105.513916016
84150000,-103.498599472,-105.546661377
84200000,-103.512795441,-105.508888245
84250000,-103.5177789,-105.50869751
84300000,-103.503979828,-105.54699707
84350000,-103.503888,-105.51587677
84400000,-103.511846313,-105.533210754
84450000,-103.506188995,-105.508522034
84500000,-103.49284671,-105.503974915
84550000,-103.510434372,-105.436599731
84600000,-103.496388992,-105.506103516
84650000,-103.493553085,-105.499671936
84700000,-103.503688461,-105.523902893
84750000,-103.510920181,-105.515960693
84800000,-103.496212845,-105.499359131
84850000,-103.484677475,-105.504753113
84900000,-103.491827621,-105.5286026
84950000,-103.495137131,-105.521446228
85000000,-103.488773712,-105.521186829
85050000,-103.492483917,-105.489898682
85100000,-103.490453415,-105.488677979
85150000,-103.484386093,-105.426971436
85200000,-103.50695993,-105.485626221
85250000,-103.502614777,-105.451652527
85300000,-103.501255188,-105.526725769
85350000,-103.485117996,-105.503196716
85400000,-103.511021027,-105.475334167
85450000,-103.476319489,-105.530197144
85500000,-103.478442337,-105.433662415
85550000,-103.466461212,-105.409751892
85600000,-103.471851395,-105.544364929
85650000,-103.470513275,-105.448249817
85700000,-103.493663193,-105.488296509
85750000,-103.46200296,-105.46269989
85800000,-103.471693634,-105.511787415
85850000,-103.442775146,-105.498428345
85900000,-103.457823059,-105.504402161
85950000,-103.459106659,-105.448188782
86000000,-103.469084137,-105.514923096
86050000,-103.458247421,-105.441299438
86100000,-103.467138397,-105.471084595
86150000,-103.464822037,-105.468948364
86200000,-103.439402252,-105.458374023
86250000,-103.461965088,-105.482788086
86300000,-103.450065933,-105.467987061
86350000,-103.437428421,-105.39025116
86400000,-103.441263458,-105.493377686
86450000,-103.444461945,-105.441947937
86500000,-103.43172052,-105.481674194
86550000,-103.438185349,-105.486366272
86600000,-103.447405289,-105.44090271
86650000,-103.43643454,-105.469062805
86700000,-103.417303894,-105.495727539
86750000,-103.445059067,-105.435501099
86800000,-103.451280182,-105.435539246
86850000,-103.425415649,-105.450523376
86900000,-103.416347656,-105.422698975
86950000,-103.451377777,-105.441177368
87000000,-103.428733856,-105.477523804
87050000,-103.444384369,-105.46282196
87100000,-103.437384995,-105.3934021
87150000,-103.436784195,-105.460090637
87200000,-103.428449463,-105.530502319
87250000,-103.411951584,-105.433151245
87300000,-103.404948593,-105.486824036
87350000,-103.420056381,-105.482810974
87400000,-103.429902786,-105.453475952
87450000,-103.398567917,-105.480247498
87500000,-103.438216721,-105.471374512
87550000,-103.400707779,-105.503128052
87600000,-103.414618073,-105.411651611
87650000,-103.401847336,-105.483924866
87700000,-103.416615662,-105.428749084
87750000,-103.411744644,-105.391349792
87800000,-103.420845963,-105.470626831
87850000,-103.409743561,-105.405296326
87900000,-103.392249161,-105.494003296
87950000,-103.382511047,-105.412689209
88000000,-103.384693344,-105.440948486
88050000,-103.387062164,-105.426261902
88100000,-103.38485878,-105.429847717
88150000,-103.395356354,-105.472175598
88200000,-103.396899612,-105.417976379
88250000,-103.395859863,-105.418434143
88300000,-103.408927338,-105.441627502
88350000,-103.386826706,-105.40309906
88400000,-103.402242447,-105.482902527
88450000,-103.382205231,-105.422073364
88500000,-103.387954941,-105.418960571
88550000,-103.377027054,-105.379821777
88600000,-103.38608287,-105.477851868
88650000,-103.391942612,-105.431724548
88700000,-103.384935333,-105.393997192
88750000,-103.37808313,-105.425186157
88800000,-103.396182434,-105.383285522
88850000,-103.394945023,-105.421478271
88900000,-103.370644943,-105.486122131
88950000,-103.377272202,-105.468528748
89000000,-103.369940475,-105.377548218
89050000,-103.367444641,-105.453323364
89100000,-103.356324875,-105.359046936
89150000,-103.399243912,-105.444648743
89200000,-103.376551544,-105.433486938
89250000,-103.37242572,-105.391899109
89300000,-103.380374893,-105.450798035
89350000,-103.336659103,-105.466125488
89400000,-103.37407016,-105.451347351
89450000,-103.350672302,-105.453575134
89500000,-103.391212387,-105.419975281
89550000,-103.353998703,-105.340873718
89600000,-103.349528976,-105.447723389
89650000,-103.360958466,-105.434112549
89700000,-103.372602402,-105.429222107
89750000,-103.37854541,-105.321777344
89800000,-103.3564888,-105.448509216
89850000,-103.364655243,-105.522674561
89900000,-103.363554947,-105.400550842
89950000,-103.337393158,-105.440696716
90000000,-103.347242142,-105.412574768
90050000,-103.345665726,-105.474372864
90100000,-103.325948059,-105.403701782
90150000,-103.356653442,-105.4010849
90200000,-103.35998967,-105.380996704
90250000,-103.354394043,-105.403327942
90300000,-103.347298813,-105.367111206
90350000,-103.337161392,-105.414649963
90400000,-103.342641754,-105.364128113
90450000,-103.338187744,-105.449661255
90500000,-103.327386505,-105.401184082
90550000,-103.339724457,-105.429512024
90600000,-103.327096512,-105.409263611
90650000,-103.319563293,-105.356575012
90700000,-103.338633926,-105.358474731
90750000,-103.336608978,-105.38684845
90800000,-103.319765488,-105.39125061
90850000,-103.32314505,-105.391014099
90900000,-103.304678665,-105.390426636
90950000,-103.311321503,-105.43132782
91000000,-103.314676208,-105.414665222
91050000,-103.331397964,-105.465827942
91100000,-103.309828079,-105.3542099
91150000,-103.316114365,-105.334396362
91200000,-103.329226913,-105.330703735
91250000,-103.310494522,-105.428825378
91300000,-103.306896393,-105.415275574
91350000,-103.31696109,-105.450386047
91400000,-103.318952408,-105.4401474
91450000,-103.292098434,-105.37525177
91500000,-103.309886017,-105.404151917
91550000,-103.312892975,-105.41217804
91600000,-103.288230316,-105.372825623
91650000,-103.307222305,-105.360603333
91700000,-103.301598022,-105.346435547
91750000,-103.28475351,-105.371887207
91800000,-103.311407318,-105.376274109
91850000,-103.295105484,-105.371246338
91900000,-103.297078918,-105.366821289
91950000,-103.317527176,-105.367362976
92000000,-103.313460541,-105.42514801
92050000,-103.297461105,-105.346946716
92100000,-103.296951538,-105.365722656
92150000,-103.287273102,-105.469535828
92200000,-103.296081741,-105.346153259
92250000,-103.281160156,-105.387123108
92300000,-103.269106705,-105.377326965
92350000,-103.291591583,-105.406196594
92400000,-103.257743103,-105.388153076
92450000,-103.295376846,-105.359527588
92500000,-103.292240219,-105.380622864
92550000,-103.286056519,-105.362449646
92600000,-103.277802658,-105.384849548
92650000,-103.30854126,-105.425827026
92700000,-103.283922516,-105.313949585
92750000,-103.278400894,-105.395622253
92800000,-103.284955948,-105.420974731
92850000,-103.265215698,-105.419387817
92900000,-103.293028641,-105.338363647
92950000,-103.26550618,-105.335411072
93000000,-103.262358398,-105.354026794
93050000,-103.276744934,-105.356178284
93100000,-103.249719772,-105.343803406
93150000,-103.252226181,-105.370040894
93200000,-103.28405072,-105.327590942
93250000,-103.288605362,-105.411972046
93300000,-103.273969299,-105.39642334
93350000,-103.279035919,-105.377998352
93400000,-103.302066437,-105.36025238
93450000,-103.266320648,-105.353485107
93500000,-103.261932739,-105.419326782
93550000,-103.259235321,-105.361427307
93600000,-103.257910049,-105.327377319
93650000,-103.261003662,-105.384750366
93700000,-103.232469772,-105.342384338
93750000,-103.256399323,-105.364898682
93800000,-103.260491837,-105.342849731
93850000,-103.235243683,-105.327850342
93900000,-103.232104004,-105.351425171
93950000,-103.253569977,-105.327926636
94000000,-103.21954953,-105.353500366
94050000,-103.265145935,-105.355949402
94100000,-103.24875148,-105.39894104
94150000,-103.253875458,-105.365951538
94200000,-103.223605774,-105.372276306
94250000,-103.236678436,-105.362663269
94300000,-103.257937256,-105.346351624
94350000,-103.215498428,-105.34172821
94400000,-103.239935181,-105.336624146
94450000,-103.249788391,-105.398422241
94500000,-103.24372641,-105.316825867
94550000,-103.245115723,-105.358146667
94600000,-103.209393478,-105.288848877
94650000,-103.260968323,-105.305351257
94700000,-103.245558319,-105.32207489
94750000,-103.241591431,-105.379074097
94800000,-103.225069992,-105.33392334
94850000,-103.240566299,-105.385902405
94900000,-103.225937531,-105.358253479
94950000,-103.212301147,-105.336578369
95000000,-103.227093826,-105.345947266
95050000,-103.225430725,-105.29094696
95100000,-103.216676086,-105.365135193
95150000,-103.203028046,-105.298225403
95200000,-103.205492554,-105.38835144
95250000,-103.234343613,-105.327911377
95300000,-103.221396057,-105.328163147
95350000,-103.238382004,-105.340797424
95400000,-103.205003128,-105.288322449
95450000,-103.198383392,-105.369850159
95500000,-103.207386307,-105.307273865
95550000,-103.19032402,-105.389411926
95600000,-103.220003204,-105.319313049
95650000,-103.208347015,-105.365028381
95700000,-103.222920532,-105.332771301
95750000,-103.189074158,-105.363525391
95800000,-103.202196625,-105.282928467
95850000,-103.209182922,-105.289077759
95900000,-103.177913895,-105.33102417
95950000,-103.184027115,-105.337463379
96000000,-103.189983505,-105.336471558
96050000,-103.196556808,-105.33429718
96100000,-103.185402588,-105.318534851
96150000,-103.182988129,-105.318351746
96200000,-103.192388016,-105.345077515
96250000,-103.199730286,-105.361984253
96300000,-103.164592529,-105.351325989
96350000,-103.178354614,-105.239608765
96400000,-103.182036087,-105.323776245
96450000,-103.207236206,-105.313972473
96500000,-103.196787247,-105.288902283
96550000,-103.190775726,-105.292274475
96600000,-103.180991821,-105.34122467
96650000,-103.192932831,-105.327774048
96700000,-103.194607788,-105.343353271
96750000,-103.179669495,-105.320075989
96800000,-103.189072205,-105.299926758
96850000,-103.179712921,-105.302497864
96900000,-103.185603699,-105.313011169
96950000,-103.162171646,-105.327384949
97000000,-103.185347183,-105.308746338
97050000,-103.180286789,-105.332450867
97100000,-103.171497086,-105.263290405
97150000,-103.162849915,-105.364440918
97200000,-103.153088242,-105.316848755
97250000,-103.188975876,-105.362327576
97300000,-103.198658356,-105.29132843
97350000,-103.146608734,-105.270523071
97400000,-103.161347153,-105.265602112
97450000,-103.165609451,-105.246925354
97500000,-103.169237564,-105.301986694
97550000,-103.161708069,-105.322776794
97600000,-103.150283585,-105.282798767
97650000,-103.160872665,-105.361763
97700000,-103.146216354,-105.336921692
97750000,-103.170825302,-105.331497192
97800000,-103.142123978,-105.295951843
97850000,-103.161852737,-105.218688965
97900000,-103.135573547,-105.29070282
97950000,-103.143582764,-105.296676636
98000000,-103.161292786,-105.271148682
98050000,-103.133701416,-105.302734375
98100000,-103.131187805,-105.317146301
98150000,-103.160432632,-105.268127441
98200000,-103.138354752,-105.364234924
98250000,-103.136852509,-105.251213074
98300000,-103.150334915,-105.275650024
98350000,-103.120591232,-105.343101501
98400000,-103.151788483,-105.25592804
98450000,-103.156258789,-105.349952698
98500000,-103.155647064,-105.296714783
98550000,-103.13838298,-105.251823425
98600000,-103.141849472,-105.344573975
98650000,-103.13205748,-105.255378723
98700000,-103.128520096,-105.282989502
98750000,-103.134560577,-105.304748535
98800000,-103.130228439,-105.344673157
98850000,-103.14282106,-105.304290771
98900000,-103.13800209,-105.2445755
98950000,-103.129056015,-105.214912415
99000000,-103.108586899,-105.25617218
99050000,-103.117821106,-105.215774536
99100000,-103.135482193,-105.319877625
99150000,-103.123360092,-105.268615723
99200000,-103.115364624,-105.30242157
99250000,-103.132891144,-105.24949646
99300000,-103.143612579,-105.275978088
99350000,-103.124181839,-105.240348816
99400000,-103.126165466,-105.272514343
99450000,-103.108530685,-105.312721252
99500000,-103.129989258,-105.247909546
99550000,-103.116161575,-105.2473526
99600000,-103.106972855,-105.278076172
99650000,-103.10571344,-105.289871216
99700000,-103.121638931,-105.299873352
99750000,-103.110127396,-105.282585144
99800000,-103.108097992,-105.300071716
99850000,-103.122326141,-105.284698486
99900000,-103.119395416,-105.288452148
99950000,-103.101986954,-105.244377136
100000000,-103.103625137,-105.275299072
